ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2606NI0001,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Country of Birth: Total"
DC2606NI0002,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Northern Ireland"
DC2606NI0003,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, England"
DC2606NI0004,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Scotland"
DC2606NI0005,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Wales"
DC2606NI0006,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Republic of Ireland"
DC2606NI0007,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Other EU: Member countries prior to 2004 expansion "
DC2606NI0008,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Other EU: Accession countries 2004 onwards "
DC2606NI0009,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Sex, Other"
DC2606NI0010,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Country of Birth: Total"
DC2606NI0011,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Northern Ireland"
DC2606NI0012,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, England"
DC2606NI0013,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Scotland"
DC2606NI0014,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Wales"
DC2606NI0015,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Republic of Ireland"
DC2606NI0016,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Other EU: Member countries prior to 2004 expansion "
DC2606NI0017,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Other EU: Accession countries 2004 onwards "
DC2606NI0018,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Males, Other"
DC2606NI0019,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Country of Birth: Total"
DC2606NI0020,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Northern Ireland"
DC2606NI0021,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, England"
DC2606NI0022,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Scotland"
DC2606NI0023,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Wales"
DC2606NI0024,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Republic of Ireland"
DC2606NI0025,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Other EU: Member countries prior to 2004 expansion "
DC2606NI0026,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Other EU: Accession countries 2004 onwards "
DC2606NI0027,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Females, Other"
DC2606NI0028,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Country of Birth: Total"
DC2606NI0029,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Northern Ireland"
DC2606NI0030,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, England"
DC2606NI0031,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Scotland"
DC2606NI0032,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Wales"
DC2606NI0033,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Republic of Ireland"
DC2606NI0034,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Other EU: Member countries prior to 2004 expansion "
DC2606NI0035,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Other EU: Accession countries 2004 onwards "
DC2606NI0036,Count,PERSONS,"All categories: Age, Economically active, All categories: Sex, Other"
DC2606NI0037,Count,PERSONS,"All categories: Age, Economically active, Males, Country of Birth: Total"
DC2606NI0038,Count,PERSONS,"All categories: Age, Economically active, Males, Northern Ireland"
DC2606NI0039,Count,PERSONS,"All categories: Age, Economically active, Males, England"
