ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2113NI0001,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, All categories: Proficiency in English"
DC2113NI0002,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, Main language is English"
DC2113NI0003,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, Main language is not English: Can speak English very well"
DC2113NI0004,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, Main language is not English: Can speak English well"
DC2113NI0005,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, Main language is not English: Cannot speak English well"
DC2113NI0006,Count,PERSONS,"All categories: Sex, All categories: Type of Communal Establishment, Main language is not English: Cannot speak English "
DC2113NI0007,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, All categories: Proficiency in English"
DC2113NI0008,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Main language is English"
DC2113NI0009,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Main language is not English: Can speak English very well"
DC2113NI0010,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Main language is not English: Can speak English well"
DC2113NI0011,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Main language is not English: Cannot speak English well"
DC2113NI0012,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Main language is not English: Cannot speak English "
DC2113NI0013,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, All categories: Proficiency in English"
DC2113NI0014,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, Main language is English"
DC2113NI0015,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, Main language is not English: Can speak English very well"
DC2113NI0016,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, Main language is not English: Can speak English well"
DC2113NI0017,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, Main language is not English: Cannot speak English well"
DC2113NI0018,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Total, Main language is not English: Cannot speak English "
DC2113NI0019,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, All categories: Proficiency in English"
DC2113NI0020,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, Main language is English"
DC2113NI0021,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, Main language is not English: Can speak English very well"
DC2113NI0022,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, Main language is not English: Can speak English well"
DC2113NI0023,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, Main language is not English: Cannot speak English well"
DC2113NI0024,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: General hospital, Main language is not English: Cannot speak English "
DC2113NI0025,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), All categories: Proficiency in English"
DC2113NI0026,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), Main language is English"
DC2113NI0027,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), Main language is not English: Can speak English very well"
DC2113NI0028,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), Main language is not English: Can speak English well"
DC2113NI0029,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), Main language is not English: Cannot speak English well"
DC2113NI0030,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Mental health hospital/unit (including secure units), Main language is not English: Cannot speak English "
DC2113NI0031,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, All categories: Proficiency in English"
DC2113NI0032,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, Main language is English"
DC2113NI0033,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, Main language is not English: Can speak English very well"
DC2113NI0034,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, Main language is not English: Can speak English well"
DC2113NI0035,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, Main language is not English: Cannot speak English well"
DC2113NI0036,Count,PERSONS,"All categories: Sex, Medical and care establishment: Health and Social Care Trust: Other hospital, Main language is not English: Cannot speak English "
DC2113NI0037,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, All categories: Proficiency in English"
DC2113NI0038,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, Main language is English"
DC2113NI0039,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, Main language is not English: Can speak English very well"
DC2113NI0040,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, Main language is not English: Can speak English well"
DC2113NI0041,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, Main language is not English: Cannot speak English well"
DC2113NI0042,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Total, Main language is not English: Cannot speak English "
DC2113NI0043,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, All categories: Proficiency in English"
DC2113NI0044,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, Main language is English"
DC2113NI0045,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, Main language is not English: Can speak English very well"
DC2113NI0046,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, Main language is not English: Can speak English well"
DC2113NI0047,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, Main language is not English: Cannot speak English well"
DC2113NI0048,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Home or hostel, Main language is not English: Cannot speak English "
DC2113NI0049,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, All categories: Proficiency in English"
DC2113NI0050,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, Main language is English"
DC2113NI0051,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, Main language is not English: Can speak English very well"
DC2113NI0052,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, Main language is not English: Can speak English well"
DC2113NI0053,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, Main language is not English: Cannot speak English well"
DC2113NI0054,Count,PERSONS,"All categories: Sex, Medical and care establishment: Housing Association: Sheltered housing only, Main language is not English: Cannot speak English "
DC2113NI0055,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, All categories: Proficiency in English"
DC2113NI0056,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, Main language is English"
DC2113NI0057,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, Main language is not English: Can speak English very well"
DC2113NI0058,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, Main language is not English: Can speak English well"
DC2113NI0059,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, Main language is not English: Cannot speak English well"
DC2113NI0060,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Total, Main language is not English: Cannot speak English "
DC2113NI0061,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, All categories: Proficiency in English"
DC2113NI0062,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, Main language is English"
DC2113NI0063,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, Main language is not English: Can speak English very well"
DC2113NI0064,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, Main language is not English: Can speak English well"
DC2113NI0065,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, Main language is not English: Cannot speak English well"
DC2113NI0066,Count,PERSONS,"All categories: Sex, Medical and care establishment: Other: Care home with nursing, Main language is not English: Cannot speak English "
