ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2409NI0001,Count,HOUSEHOLDS,"All categories: Country of Birth, All categories: Household Size"
DC2409NI0002,Count,HOUSEHOLDS,"All categories: Country of Birth, 1 person in household"
DC2409NI0003,Count,HOUSEHOLDS,"All categories: Country of Birth, 2 people in household"
DC2409NI0004,Count,HOUSEHOLDS,"All categories: Country of Birth, 3 people in household"
DC2409NI0005,Count,HOUSEHOLDS,"All categories: Country of Birth, 4 people in household"
DC2409NI0006,Count,HOUSEHOLDS,"All categories: Country of Birth, 5 or more people in household"
DC2409NI0007,Average,HOUSEHOLDS,"All categories: Country of Birth, Average household size"
DC2409NI0008,Count,HOUSEHOLDS,"Born outside Northern Ireland, All categories: Household Size"
DC2409NI0009,Count,HOUSEHOLDS,"Born outside Northern Ireland, 1 person in household"
DC2409NI0010,Count,HOUSEHOLDS,"Born outside Northern Ireland, 2 people in household"
DC2409NI0011,Count,HOUSEHOLDS,"Born outside Northern Ireland, 3 people in household"
DC2409NI0012,Count,HOUSEHOLDS,"Born outside Northern Ireland, 4 people in household"
DC2409NI0013,Count,HOUSEHOLDS,"Born outside Northern Ireland, 5 or more people in household"
DC2409NI0014,Average,HOUSEHOLDS,"Born outside Northern Ireland, Average household size"
DC2409NI0015,Count,HOUSEHOLDS,"Europe, All categories: Household Size"
DC2409NI0016,Count,HOUSEHOLDS,"Europe, 1 person in household"
DC2409NI0017,Count,HOUSEHOLDS,"Europe, 2 people in household"
DC2409NI0018,Count,HOUSEHOLDS,"Europe, 3 people in household"
DC2409NI0019,Count,HOUSEHOLDS,"Europe, 4 people in household"
DC2409NI0020,Count,HOUSEHOLDS,"Europe, 5 or more people in household"
DC2409NI0021,Average,HOUSEHOLDS,"Europe, Average household size"
DC2409NI0022,Count,HOUSEHOLDS,"Europe: Northern Ireland, All categories: Household Size"
DC2409NI0023,Count,HOUSEHOLDS,"Europe: Northern Ireland, 1 person in household"
DC2409NI0024,Count,HOUSEHOLDS,"Europe: Northern Ireland, 2 people in household"
DC2409NI0025,Count,HOUSEHOLDS,"Europe: Northern Ireland, 3 people in household"
DC2409NI0026,Count,HOUSEHOLDS,"Europe: Northern Ireland, 4 people in household"
DC2409NI0027,Count,HOUSEHOLDS,"Europe: Northern Ireland, 5 or more people in household"
DC2409NI0028,Average,HOUSEHOLDS,"Europe: Northern Ireland, Average household size"
DC2409NI0029,Count,HOUSEHOLDS,"Europe: England, All categories: Household Size"
DC2409NI0030,Count,HOUSEHOLDS,"Europe: England, 1 person in household"
DC2409NI0031,Count,HOUSEHOLDS,"Europe: England, 2 people in household"
DC2409NI0032,Count,HOUSEHOLDS,"Europe: England, 3 people in household"
