ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC1105NI0001,Count,PERSONS,"All categories: Age, All categories: Sex, All categories: Living Arrangements"
DC1105NI0002,Count,PERSONS,"All categories: Age, All categories: Sex, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0003,Count,PERSONS,"All categories: Age, All categories: Sex, Living in a couple: Cohabiting"
DC1105NI0004,Count,PERSONS,"All categories: Age, All categories: Sex, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0005,Count,PERSONS,"All categories: Age, All categories: Sex, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0006,Count,PERSONS,"All categories: Age, All categories: Sex, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0007,Count,PERSONS,"All categories: Age, All categories: Sex, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0008,Count,PERSONS,"All categories: Age, All categories: Sex, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0009,Count,PERSONS,"All categories: Age, Males, All categories: Living Arrangements"
DC1105NI0010,Count,PERSONS,"All categories: Age, Males, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0011,Count,PERSONS,"All categories: Age, Males, Living in a couple: Cohabiting"
DC1105NI0012,Count,PERSONS,"All categories: Age, Males, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0013,Count,PERSONS,"All categories: Age, Males, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0014,Count,PERSONS,"All categories: Age, Males, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0015,Count,PERSONS,"All categories: Age, Males, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0016,Count,PERSONS,"All categories: Age, Males, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0017,Count,PERSONS,"All categories: Age, Females, All categories: Living Arrangements"
DC1105NI0018,Count,PERSONS,"All categories: Age, Females, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0019,Count,PERSONS,"All categories: Age, Females, Living in a couple: Cohabiting"
DC1105NI0020,Count,PERSONS,"All categories: Age, Females, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0021,Count,PERSONS,"All categories: Age, Females, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0022,Count,PERSONS,"All categories: Age, Females, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0023,Count,PERSONS,"All categories: Age, Females, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0024,Count,PERSONS,"All categories: Age, Females, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0025,Count,PERSONS,"Aged 19 and under, All categories: Sex, All categories: Living Arrangements"
DC1105NI0026,Count,PERSONS,"Aged 19 and under, All categories: Sex, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0027,Count,PERSONS,"Aged 19 and under, All categories: Sex, Living in a couple: Cohabiting"
DC1105NI0028,Count,PERSONS,"Aged 19 and under, All categories: Sex, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0029,Count,PERSONS,"Aged 19 and under, All categories: Sex, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0030,Count,PERSONS,"Aged 19 and under, All categories: Sex, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0031,Count,PERSONS,"Aged 19 and under, All categories: Sex, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0032,Count,PERSONS,"Aged 19 and under, All categories: Sex, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0033,Count,PERSONS,"Aged 19 and under, Males, All categories: Living Arrangements"
DC1105NI0034,Count,PERSONS,"Aged 19 and under, Males, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0035,Count,PERSONS,"Aged 19 and under, Males, Living in a couple: Cohabiting"
DC1105NI0036,Count,PERSONS,"Aged 19 and under, Males, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0037,Count,PERSONS,"Aged 19 and under, Males, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0038,Count,PERSONS,"Aged 19 and under, Males, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0039,Count,PERSONS,"Aged 19 and under, Males, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0040,Count,PERSONS,"Aged 19 and under, Males, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0041,Count,PERSONS,"Aged 19 and under, Females, All categories: Living Arrangements"
DC1105NI0042,Count,PERSONS,"Aged 19 and under, Females, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0043,Count,PERSONS,"Aged 19 and under, Females, Living in a couple: Cohabiting"
DC1105NI0044,Count,PERSONS,"Aged 19 and under, Females, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0045,Count,PERSONS,"Aged 19 and under, Females, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0046,Count,PERSONS,"Aged 19 and under, Females, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0047,Count,PERSONS,"Aged 19 and under, Females, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0048,Count,PERSONS,"Aged 19 and under, Females, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0049,Count,PERSONS,"Aged 20 to 24, All categories: Sex, All categories: Living Arrangements"
DC1105NI0050,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0051,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Living in a couple: Cohabiting"
DC1105NI0052,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0053,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0054,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0055,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0056,Count,PERSONS,"Aged 20 to 24, All categories: Sex, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0057,Count,PERSONS,"Aged 20 to 24, Males, All categories: Living Arrangements"
DC1105NI0058,Count,PERSONS,"Aged 20 to 24, Males, Living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0059,Count,PERSONS,"Aged 20 to 24, Males, Living in a couple: Cohabiting"
DC1105NI0060,Count,PERSONS,"Aged 20 to 24, Males, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC1105NI0061,Count,PERSONS,"Aged 20 to 24, Males, Not living in a couple: Married or in a registered same-sex civil partnership"
DC1105NI0062,Count,PERSONS,"Aged 20 to 24, Males, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1105NI0063,Count,PERSONS,"Aged 20 to 24, Males, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1105NI0064,Count,PERSONS,"Aged 20 to 24, Males, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC1105NI0065,Count,PERSONS,"Aged 20 to 24, Females, All categories: Living Arrangements"
