ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4408NI0001,Count,HOUSEHOLDS,"All categories: Household Composition, All households"
DC4408NI0002,Count,HOUSEHOLDS,"All categories: Household Composition, Owner occupied: Total"
DC4408NI0003,Count,HOUSEHOLDS,"All categories: Household Composition, Owner occupied: +2 or more"
DC4408NI0004,Count,HOUSEHOLDS,"All categories: Household Composition, Owner occupied: +1"
DC4408NI0005,Count,HOUSEHOLDS,"All categories: Household Composition, Owner occupied: 0"
DC4408NI0006,Count,HOUSEHOLDS,"All categories: Household Composition, Owner occupied: -1 or less"
DC4408NI0007,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from Northern Ireland Housing Executive: Total"
DC4408NI0008,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from Northern Ireland Housing Executive: +2 or more"
DC4408NI0009,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from Northern Ireland Housing Executive: +1"
DC4408NI0010,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from Northern Ireland Housing Executive: 0"
DC4408NI0011,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from Northern Ireland Housing Executive: -1 or less"
DC4408NI0012,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from housing association or charitable trust: Total"
DC4408NI0013,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from housing association or charitable trust: +2 or more"
DC4408NI0014,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from housing association or charitable trust: +1"
DC4408NI0015,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from housing association or charitable trust: 0"
DC4408NI0016,Count,HOUSEHOLDS,"All categories: Household Composition, Rented from housing association or charitable trust: -1 or less"
DC4408NI0017,Count,HOUSEHOLDS,"All categories: Household Composition, Private rented: Total"
DC4408NI0018,Count,HOUSEHOLDS,"All categories: Household Composition, Private rented: +2 or more"
DC4408NI0019,Count,HOUSEHOLDS,"All categories: Household Composition, Private rented: +1"
DC4408NI0020,Count,HOUSEHOLDS,"All categories: Household Composition, Private rented: 0"
DC4408NI0021,Count,HOUSEHOLDS,"All categories: Household Composition, Private rented: -1 or less"
DC4408NI0022,Count,HOUSEHOLDS,"One person household: Total, All households"
DC4408NI0023,Count,HOUSEHOLDS,"One person household: Total, Owner occupied: Total"
DC4408NI0024,Count,HOUSEHOLDS,"One person household: Total, Owner occupied: +2 or more"
DC4408NI0025,Count,HOUSEHOLDS,"One person household: Total, Owner occupied: +1"
DC4408NI0026,Count,HOUSEHOLDS,"One person household: Total, Owner occupied: 0"
DC4408NI0027,Count,HOUSEHOLDS,"One person household: Total, Owner occupied: -1 or less"
DC4408NI0028,Count,HOUSEHOLDS,"One person household: Total, Rented from Northern Ireland Housing Executive: Total"
DC4408NI0029,Count,HOUSEHOLDS,"One person household: Total, Rented from Northern Ireland Housing Executive: +2 or more"
DC4408NI0030,Count,HOUSEHOLDS,"One person household: Total, Rented from Northern Ireland Housing Executive: +1"
DC4408NI0031,Count,HOUSEHOLDS,"One person household: Total, Rented from Northern Ireland Housing Executive: 0"
DC4408NI0032,Count,HOUSEHOLDS,"One person household: Total, Rented from Northern Ireland Housing Executive: -1 or less"
