ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2210NI0001,Count,PERSONS,"All categories: National Identity Class 1, All categories: Knowledge of Ulster-Scots"
DC2210NI0002,Count,PERSONS,"All categories: National Identity Class 1, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0003,Count,PERSONS,"All categories: National Identity Class 1, Speaks but does not read or write Ulster-Scots"
DC2210NI0004,Count,PERSONS,"All categories: National Identity Class 1, Speaks and reads but does not write Ulster-Scots"
DC2210NI0005,Count,PERSONS,"All categories: National Identity Class 1, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0006,Count,PERSONS,"All categories: National Identity Class 1, Other combination of skills"
DC2210NI0007,Count,PERSONS,"All categories: National Identity Class 1, Some ability in Ulster-Scots"
DC2210NI0008,Count,PERSONS,"All categories: National Identity Class 1, No ability in Ulster-Scots"
DC2210NI0009,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Knowledge of Ulster-Scots"
DC2210NI0010,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0011,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks but does not read or write Ulster-Scots"
DC2210NI0012,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks and reads but does not write Ulster-Scots"
DC2210NI0013,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0014,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Other combination of skills"
DC2210NI0015,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Some ability in Ulster-Scots"
DC2210NI0016,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, No ability in Ulster-Scots"
DC2210NI0017,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Knowledge of Ulster-Scots"
DC2210NI0018,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0019,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks but does not read or write Ulster-Scots"
DC2210NI0020,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks and reads but does not write Ulster-Scots"
DC2210NI0021,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0022,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Other combination of skills"
DC2210NI0023,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Some ability in Ulster-Scots"
DC2210NI0024,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, No ability in Ulster-Scots"
DC2210NI0025,Count,PERSONS,"British only, All categories: Knowledge of Ulster-Scots"
DC2210NI0026,Count,PERSONS,"British only, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0027,Count,PERSONS,"British only, Speaks but does not read or write Ulster-Scots"
DC2210NI0028,Count,PERSONS,"British only, Speaks and reads but does not write Ulster-Scots"
DC2210NI0029,Count,PERSONS,"British only, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0030,Count,PERSONS,"British only, Other combination of skills"
DC2210NI0031,Count,PERSONS,"British only, Some ability in Ulster-Scots"
DC2210NI0032,Count,PERSONS,"British only, No ability in Ulster-Scots"
DC2210NI0033,Count,PERSONS,"Irish only, All categories: Knowledge of Ulster-Scots"
DC2210NI0034,Count,PERSONS,"Irish only, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0035,Count,PERSONS,"Irish only, Speaks but does not read or write Ulster-Scots"
DC2210NI0036,Count,PERSONS,"Irish only, Speaks and reads but does not write Ulster-Scots"
DC2210NI0037,Count,PERSONS,"Irish only, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0038,Count,PERSONS,"Irish only, Other combination of skills"
DC2210NI0039,Count,PERSONS,"Irish only, Some ability in Ulster-Scots"
DC2210NI0040,Count,PERSONS,"Irish only, No ability in Ulster-Scots"
DC2210NI0041,Count,PERSONS,"Northern Irish only, All categories: Knowledge of Ulster-Scots"
DC2210NI0042,Count,PERSONS,"Northern Irish only, Understands but does not read, write or speak Ulster-Scots"
DC2210NI0043,Count,PERSONS,"Northern Irish only, Speaks but does not read or write Ulster-Scots"
DC2210NI0044,Count,PERSONS,"Northern Irish only, Speaks and reads but does not write Ulster-Scots"
DC2210NI0045,Count,PERSONS,"Northern Irish only, Speaks, reads, writes and understands Ulster-Scots"
DC2210NI0046,Count,PERSONS,"Northern Irish only, Other combination of skills"
DC2210NI0047,Count,PERSONS,"Northern Irish only, Some ability in Ulster-Scots"
DC2210NI0048,Count,PERSONS,"Northern Irish only, No ability in Ulster-Scots"
