DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2237NI","NATIONAL IDENTITY (CLASSIFICATION 1) BY RELIGION","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'EU' is the European Union and is as defined on Census day (27 March 2011).; "
