ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2226NI0001,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, All usual residents aged 3 and over"
DC2226NI0002,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Irish: Total"
DC2226NI0003,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Irish: Born in Northern Ireland"
DC2226NI0004,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Irish: Born in Republic of Ireland"
DC2226NI0005,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Irish: Born in Scotland"
DC2226NI0006,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Irish: Born elsewhere"
DC2226NI0007,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Irish: Total"
DC2226NI0008,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Irish: Born in Northern Ireland"
DC2226NI0009,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Irish: Born in Republic of Ireland"
DC2226NI0010,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Irish: Born in Scotland"
DC2226NI0011,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Irish: Born elsewhere"
DC2226NI0012,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, All usual residents aged 3 and over"
DC2226NI0013,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Irish: Total"
DC2226NI0014,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Irish: Born in Northern Ireland"
DC2226NI0015,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Irish: Born in Republic of Ireland"
DC2226NI0016,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Irish: Born in Scotland"
DC2226NI0017,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Irish: Born elsewhere"
