DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2253NI","COUNTRY OF BIRTH BY RELIGION BY AGE","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. 'Member countries prior to 2004 expansion' includes United Kingdom (part not specified) and Ireland (part not specified).; 3. ‘Religion’ indicates religion, religious denomination or body.; 4. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 5. 'Age' is age at last birthday."
