ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6605NI0001,Count,PERSONS,"All categories: Occupation, All categories: Industry"
DC6605NI0002,Count,PERSONS,"All categories: Occupation, Agriculture, forestry and fishing"
DC6605NI0003,Count,PERSONS,"All categories: Occupation, Mining and quarrying"
DC6605NI0004,Count,PERSONS,"All categories: Occupation, Manufacturing"
DC6605NI0005,Count,PERSONS,"All categories: Occupation, Electricity, gas, steam and air conditioning supply "
DC6605NI0006,Count,PERSONS,"All categories: Occupation, Water supply; sewerage, waste management and remediation activities"
DC6605NI0007,Count,PERSONS,"All categories: Occupation, Construction"
DC6605NI0008,Count,PERSONS,"All categories: Occupation, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0009,Count,PERSONS,"All categories: Occupation, Transport and storage"
DC6605NI0010,Count,PERSONS,"All categories: Occupation, Accommodation and food service activities"
DC6605NI0011,Count,PERSONS,"All categories: Occupation, Information and communication"
DC6605NI0012,Count,PERSONS,"All categories: Occupation, Financial and insurance activities"
DC6605NI0013,Count,PERSONS,"All categories: Occupation, Real estate activities"
DC6605NI0014,Count,PERSONS,"All categories: Occupation, Professional, scientific and technical activities"
DC6605NI0015,Count,PERSONS,"All categories: Occupation, Administrative and support service activities"
DC6605NI0016,Count,PERSONS,"All categories: Occupation, Public administration and defence; compulsory social security"
DC6605NI0017,Count,PERSONS,"All categories: Occupation, Education"
DC6605NI0018,Count,PERSONS,"All categories: Occupation, Human health and social work activities"
DC6605NI0019,Count,PERSONS,"All categories: Occupation, Other"
DC6605NI0020,Count,PERSONS,"1 Managers, directors and senior officials, All categories: Industry"
DC6605NI0021,Count,PERSONS,"1 Managers, directors and senior officials, Agriculture, forestry and fishing"
DC6605NI0022,Count,PERSONS,"1 Managers, directors and senior officials, Mining and quarrying"
DC6605NI0023,Count,PERSONS,"1 Managers, directors and senior officials, Manufacturing"
DC6605NI0024,Count,PERSONS,"1 Managers, directors and senior officials, Electricity, gas, steam and air conditioning supply "
DC6605NI0025,Count,PERSONS,"1 Managers, directors and senior officials, Water supply; sewerage, waste management and remediation activities"
DC6605NI0026,Count,PERSONS,"1 Managers, directors and senior officials, Construction"
DC6605NI0027,Count,PERSONS,"1 Managers, directors and senior officials, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0028,Count,PERSONS,"1 Managers, directors and senior officials, Transport and storage"
DC6605NI0029,Count,PERSONS,"1 Managers, directors and senior officials, Accommodation and food service activities"
DC6605NI0030,Count,PERSONS,"1 Managers, directors and senior officials, Information and communication"
DC6605NI0031,Count,PERSONS,"1 Managers, directors and senior officials, Financial and insurance activities"
DC6605NI0032,Count,PERSONS,"1 Managers, directors and senior officials, Real estate activities"
DC6605NI0033,Count,PERSONS,"1 Managers, directors and senior officials, Professional, scientific and technical activities"
DC6605NI0034,Count,PERSONS,"1 Managers, directors and senior officials, Administrative and support service activities"
DC6605NI0035,Count,PERSONS,"1 Managers, directors and senior officials, Public administration and defence; compulsory social security"
DC6605NI0036,Count,PERSONS,"1 Managers, directors and senior officials, Education"
DC6605NI0037,Count,PERSONS,"1 Managers, directors and senior officials, Human health and social work activities"
DC6605NI0038,Count,PERSONS,"1 Managers, directors and senior officials, Other"
DC6605NI0039,Count,PERSONS,"11 Corporate managers and directors, All categories: Industry"
DC6605NI0040,Count,PERSONS,"11 Corporate managers and directors, Agriculture, forestry and fishing"
DC6605NI0041,Count,PERSONS,"11 Corporate managers and directors, Mining and quarrying"
DC6605NI0042,Count,PERSONS,"11 Corporate managers and directors, Manufacturing"
DC6605NI0043,Count,PERSONS,"11 Corporate managers and directors, Electricity, gas, steam and air conditioning supply "
DC6605NI0044,Count,PERSONS,"11 Corporate managers and directors, Water supply; sewerage, waste management and remediation activities"
DC6605NI0045,Count,PERSONS,"11 Corporate managers and directors, Construction"
DC6605NI0046,Count,PERSONS,"11 Corporate managers and directors, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0047,Count,PERSONS,"11 Corporate managers and directors, Transport and storage"
DC6605NI0048,Count,PERSONS,"11 Corporate managers and directors, Accommodation and food service activities"
DC6605NI0049,Count,PERSONS,"11 Corporate managers and directors, Information and communication"
DC6605NI0050,Count,PERSONS,"11 Corporate managers and directors, Financial and insurance activities"
DC6605NI0051,Count,PERSONS,"11 Corporate managers and directors, Real estate activities"
DC6605NI0052,Count,PERSONS,"11 Corporate managers and directors, Professional, scientific and technical activities"
DC6605NI0053,Count,PERSONS,"11 Corporate managers and directors, Administrative and support service activities"
DC6605NI0054,Count,PERSONS,"11 Corporate managers and directors, Public administration and defence; compulsory social security"
DC6605NI0055,Count,PERSONS,"11 Corporate managers and directors, Education"
DC6605NI0056,Count,PERSONS,"11 Corporate managers and directors, Human health and social work activities"
DC6605NI0057,Count,PERSONS,"11 Corporate managers and directors, Other"
DC6605NI0058,Count,PERSONS,"12 Other managers and proprietors, All categories: Industry"
DC6605NI0059,Count,PERSONS,"12 Other managers and proprietors, Agriculture, forestry and fishing"
DC6605NI0060,Count,PERSONS,"12 Other managers and proprietors, Mining and quarrying"
DC6605NI0061,Count,PERSONS,"12 Other managers and proprietors, Manufacturing"
DC6605NI0062,Count,PERSONS,"12 Other managers and proprietors, Electricity, gas, steam and air conditioning supply "
DC6605NI0063,Count,PERSONS,"12 Other managers and proprietors, Water supply; sewerage, waste management and remediation activities"
DC6605NI0064,Count,PERSONS,"12 Other managers and proprietors, Construction"
DC6605NI0065,Count,PERSONS,"12 Other managers and proprietors, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0066,Count,PERSONS,"12 Other managers and proprietors, Transport and storage"
DC6605NI0067,Count,PERSONS,"12 Other managers and proprietors, Accommodation and food service activities"
DC6605NI0068,Count,PERSONS,"12 Other managers and proprietors, Information and communication"
DC6605NI0069,Count,PERSONS,"12 Other managers and proprietors, Financial and insurance activities"
DC6605NI0070,Count,PERSONS,"12 Other managers and proprietors, Real estate activities"
DC6605NI0071,Count,PERSONS,"12 Other managers and proprietors, Professional, scientific and technical activities"
DC6605NI0072,Count,PERSONS,"12 Other managers and proprietors, Administrative and support service activities"
DC6605NI0073,Count,PERSONS,"12 Other managers and proprietors, Public administration and defence; compulsory social security"
DC6605NI0074,Count,PERSONS,"12 Other managers and proprietors, Education"
DC6605NI0075,Count,PERSONS,"12 Other managers and proprietors, Human health and social work activities"
DC6605NI0076,Count,PERSONS,"12 Other managers and proprietors, Other"
DC6605NI0077,Count,PERSONS,"2 Professional occupations, All categories: Industry"
DC6605NI0078,Count,PERSONS,"2 Professional occupations, Agriculture, forestry and fishing"
DC6605NI0079,Count,PERSONS,"2 Professional occupations, Mining and quarrying"
DC6605NI0080,Count,PERSONS,"2 Professional occupations, Manufacturing"
DC6605NI0081,Count,PERSONS,"2 Professional occupations, Electricity, gas, steam and air conditioning supply "
DC6605NI0082,Count,PERSONS,"2 Professional occupations, Water supply; sewerage, waste management and remediation activities"
DC6605NI0083,Count,PERSONS,"2 Professional occupations, Construction"
DC6605NI0084,Count,PERSONS,"2 Professional occupations, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0085,Count,PERSONS,"2 Professional occupations, Transport and storage"
DC6605NI0086,Count,PERSONS,"2 Professional occupations, Accommodation and food service activities"
DC6605NI0087,Count,PERSONS,"2 Professional occupations, Information and communication"
DC6605NI0088,Count,PERSONS,"2 Professional occupations, Financial and insurance activities"
DC6605NI0089,Count,PERSONS,"2 Professional occupations, Real estate activities"
DC6605NI0090,Count,PERSONS,"2 Professional occupations, Professional, scientific and technical activities"
DC6605NI0091,Count,PERSONS,"2 Professional occupations, Administrative and support service activities"
DC6605NI0092,Count,PERSONS,"2 Professional occupations, Public administration and defence; compulsory social security"
DC6605NI0093,Count,PERSONS,"2 Professional occupations, Education"
DC6605NI0094,Count,PERSONS,"2 Professional occupations, Human health and social work activities"
DC6605NI0095,Count,PERSONS,"2 Professional occupations, Other"
DC6605NI0096,Count,PERSONS,"21 Science, research, engineering and technology professionals, All categories: Industry"
DC6605NI0097,Count,PERSONS,"21 Science, research, engineering and technology professionals, Agriculture, forestry and fishing"
DC6605NI0098,Count,PERSONS,"21 Science, research, engineering and technology professionals, Mining and quarrying"
DC6605NI0099,Count,PERSONS,"21 Science, research, engineering and technology professionals, Manufacturing"
DC6605NI0100,Count,PERSONS,"21 Science, research, engineering and technology professionals, Electricity, gas, steam and air conditioning supply "
DC6605NI0101,Count,PERSONS,"21 Science, research, engineering and technology professionals, Water supply; sewerage, waste management and remediation activities"
DC6605NI0102,Count,PERSONS,"21 Science, research, engineering and technology professionals, Construction"
DC6605NI0103,Count,PERSONS,"21 Science, research, engineering and technology professionals, Wholesale and retail trade; repair of motor vehicles and motor cycles"
DC6605NI0104,Count,PERSONS,"21 Science, research, engineering and technology professionals, Transport and storage"
DC6605NI0105,Count,PERSONS,"21 Science, research, engineering and technology professionals, Accommodation and food service activities"
DC6605NI0106,Count,PERSONS,"21 Science, research, engineering and technology professionals, Information and communication"
DC6605NI0107,Count,PERSONS,"21 Science, research, engineering and technology professionals, Financial and insurance activities"
DC6605NI0108,Count,PERSONS,"21 Science, research, engineering and technology professionals, Real estate activities"
