ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2244NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All usual residents aged 3 and over"
DC2244NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Irish: Total"
DC2244NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Irish: Catholic"
DC2244NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Irish: Protestant and Other Christian (including Christian related)"
DC2244NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Irish: Other religions"
DC2244NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Irish: None"
DC2244NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Irish: Total"
DC2244NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Irish: Catholic"
DC2244NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Irish: Protestant and Other Christian (including Christian related)"
DC2244NI0010,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Irish: Other religions"
DC2244NI0011,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Irish: None"
DC2244NI0012,Count,PERSONS,"All categories: Sex, Aged 3 to 11, All usual residents aged 3 and over"
DC2244NI0013,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Irish: Total"
DC2244NI0014,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Irish: Catholic"
DC2244NI0015,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Irish: Protestant and Other Christian (including Christian related)"
DC2244NI0016,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Irish: Other religions"
DC2244NI0017,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Irish: None"
DC2244NI0018,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Irish: Total"
DC2244NI0019,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Irish: Catholic"
DC2244NI0020,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Irish: Protestant and Other Christian (including Christian related)"
DC2244NI0021,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Irish: Other religions"
DC2244NI0022,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Irish: None"
DC2244NI0023,Count,PERSONS,"All categories: Sex, Aged 12 to 15, All usual residents aged 3 and over"
DC2244NI0024,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Irish: Total"
DC2244NI0025,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Irish: Catholic"
