DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2217NI","NATIONAL IDENTITY (CLASSIFICATION 2) BY PROFICIENCY IN ENGLISH","All usual residents aged 3 and over","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; "
