DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2618NI","OCCUPATION BY RELIGION BY SEX","All usual residents aged 16 to 74 in employment","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'In employment' includes economically active full-time students in employment.; 4. The occupation classification is based on the Standard Occupation Classification 2010. (SOC2010).; "
