ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2230NI0001,Count,PERSONS,"All categories: Passports Held Class 1, All categories: Knowledge of Ulster-Scots"
DC2230NI0002,Count,PERSONS,"All categories: Passports Held Class 1, Understands but does not read, write or speak Ulster-Scots"
DC2230NI0003,Count,PERSONS,"All categories: Passports Held Class 1, Speaks but does not read or write Ulster-Scots"
DC2230NI0004,Count,PERSONS,"All categories: Passports Held Class 1, Speaks and reads but does not write Ulster-Scots"
DC2230NI0005,Count,PERSONS,"All categories: Passports Held Class 1, Speaks, reads, writes and understands Ulster-Scots"
DC2230NI0006,Count,PERSONS,"All categories: Passports Held Class 1, Other combination of skills"
DC2230NI0007,Count,PERSONS,"All categories: Passports Held Class 1, Some ability in Ulster-Scots"
DC2230NI0008,Count,PERSONS,"All categories: Passports Held Class 1, No ability in Ulster-Scots"
DC2230NI0009,Count,PERSONS,"No passport, All categories: Knowledge of Ulster-Scots"
DC2230NI0010,Count,PERSONS,"No passport, Understands but does not read, write or speak Ulster-Scots"
DC2230NI0011,Count,PERSONS,"No passport, Speaks but does not read or write Ulster-Scots"
DC2230NI0012,Count,PERSONS,"No passport, Speaks and reads but does not write Ulster-Scots"
DC2230NI0013,Count,PERSONS,"No passport, Speaks, reads, writes and understands Ulster-Scots"
DC2230NI0014,Count,PERSONS,"No passport, Other combination of skills"
DC2230NI0015,Count,PERSONS,"No passport, Some ability in Ulster-Scots"
DC2230NI0016,Count,PERSONS,"No passport, No ability in Ulster-Scots"
DC2230NI0017,Count,PERSONS,"EU/EEA Countries: Total, All categories: Knowledge of Ulster-Scots"
DC2230NI0018,Count,PERSONS,"EU/EEA Countries: Total, Understands but does not read, write or speak Ulster-Scots"
DC2230NI0019,Count,PERSONS,"EU/EEA Countries: Total, Speaks but does not read or write Ulster-Scots"
DC2230NI0020,Count,PERSONS,"EU/EEA Countries: Total, Speaks and reads but does not write Ulster-Scots"
DC2230NI0021,Count,PERSONS,"EU/EEA Countries: Total, Speaks, reads, writes and understands Ulster-Scots"
DC2230NI0022,Count,PERSONS,"EU/EEA Countries: Total, Other combination of skills"
DC2230NI0023,Count,PERSONS,"EU/EEA Countries: Total, Some ability in Ulster-Scots"
DC2230NI0024,Count,PERSONS,"EU/EEA Countries: Total, No ability in Ulster-Scots"
DC2230NI0025,Count,PERSONS,"EU/EEA Countries: United Kingdom, All categories: Knowledge of Ulster-Scots"
