DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2226NI","KNOWLEDGE OF IRISH BY COUNTRY OF BIRTH BY RELIGION OR RELIGION BROUGHT UP IN BY AGE","All usual residents aged 3 and over","1. 'Some ability in Irish' is any of the following: understanding Irish, reading Irish, speaking Irish or writing Irish.; 2. ‘Religion’ indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 4. 'Age' is age at last birthday.; 5. 'Born elsewhere' includes Ireland (part not specified)."
