DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3302NI","ECONOMIC ACTIVITY BY GENERAL HEALTH BY PROVISION OF UNPAID CARE BY SEX","All usual residents aged 16 to 74","1. 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 2. 'Unemployed' excludes full-time students.; 3. General health refers to health over the 12 months prior to Census day (27 March 2011).; 4. 'Provision of unpaid care' - the term 'care' covers any unpaid help or support to family members, friends, neightbours or others because of long-term physical or mental ill-health or disability, or problems related to old age.; "
