DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2401NI","TYPE OF COMMUNAL ESTABLISHMENT BY ETHNIC GROUP BY SEX","All usual residents in communal establishments","1. ‘Residents’ excludes staff or owners and family members of staff or owners.; 2. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; "
