ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2228NI0001,Count,PERSONS,"All categories: Passports Held Class 1, All categories: Knowledge of Irish"
DC2228NI0002,Count,PERSONS,"All categories: Passports Held Class 1, Understands but does not read, write or speak Irish"
DC2228NI0003,Count,PERSONS,"All categories: Passports Held Class 1, Speaks but does not read or write Irish"
DC2228NI0004,Count,PERSONS,"All categories: Passports Held Class 1, Speaks and reads but does not write Irish"
DC2228NI0005,Count,PERSONS,"All categories: Passports Held Class 1, Speaks, reads, writes and understands Irish"
DC2228NI0006,Count,PERSONS,"All categories: Passports Held Class 1, Other combination of skills"
DC2228NI0007,Count,PERSONS,"All categories: Passports Held Class 1, Some ability in Irish"
DC2228NI0008,Count,PERSONS,"All categories: Passports Held Class 1, No ability in Irish"
DC2228NI0009,Count,PERSONS,"No passport, All categories: Knowledge of Irish"
DC2228NI0010,Count,PERSONS,"No passport, Understands but does not read, write or speak Irish"
DC2228NI0011,Count,PERSONS,"No passport, Speaks but does not read or write Irish"
DC2228NI0012,Count,PERSONS,"No passport, Speaks and reads but does not write Irish"
DC2228NI0013,Count,PERSONS,"No passport, Speaks, reads, writes and understands Irish"
DC2228NI0014,Count,PERSONS,"No passport, Other combination of skills"
DC2228NI0015,Count,PERSONS,"No passport, Some ability in Irish"
DC2228NI0016,Count,PERSONS,"No passport, No ability in Irish"
DC2228NI0017,Count,PERSONS,"EU/EEA Countries: Total, All categories: Knowledge of Irish"
DC2228NI0018,Count,PERSONS,"EU/EEA Countries: Total, Understands but does not read, write or speak Irish"
DC2228NI0019,Count,PERSONS,"EU/EEA Countries: Total, Speaks but does not read or write Irish"
DC2228NI0020,Count,PERSONS,"EU/EEA Countries: Total, Speaks and reads but does not write Irish"
DC2228NI0021,Count,PERSONS,"EU/EEA Countries: Total, Speaks, reads, writes and understands Irish"
DC2228NI0022,Count,PERSONS,"EU/EEA Countries: Total, Other combination of skills"
DC2228NI0023,Count,PERSONS,"EU/EEA Countries: Total, Some ability in Irish"
DC2228NI0024,Count,PERSONS,"EU/EEA Countries: Total, No ability in Irish"
DC2228NI0025,Count,PERSONS,"EU/EEA Countries: United Kingdom, All categories: Knowledge of Irish"
DC2228NI0026,Count,PERSONS,"EU/EEA Countries: United Kingdom, Understands but does not read, write or speak Irish"
DC2228NI0027,Count,PERSONS,"EU/EEA Countries: United Kingdom, Speaks but does not read or write Irish"
DC2228NI0028,Count,PERSONS,"EU/EEA Countries: United Kingdom, Speaks and reads but does not write Irish"
DC2228NI0029,Count,PERSONS,"EU/EEA Countries: United Kingdom, Speaks, reads, writes and understands Irish"
DC2228NI0030,Count,PERSONS,"EU/EEA Countries: United Kingdom, Other combination of skills"
DC2228NI0031,Count,PERSONS,"EU/EEA Countries: United Kingdom, Some ability in Irish"
DC2228NI0032,Count,PERSONS,"EU/EEA Countries: United Kingdom, No ability in Irish"
DC2228NI0033,Count,PERSONS,"EU/EEA Countries: Ireland, All categories: Knowledge of Irish"
DC2228NI0034,Count,PERSONS,"EU/EEA Countries: Ireland, Understands but does not read, write or speak Irish"
DC2228NI0035,Count,PERSONS,"EU/EEA Countries: Ireland, Speaks but does not read or write Irish"
DC2228NI0036,Count,PERSONS,"EU/EEA Countries: Ireland, Speaks and reads but does not write Irish"
DC2228NI0037,Count,PERSONS,"EU/EEA Countries: Ireland, Speaks, reads, writes and understands Irish"
DC2228NI0038,Count,PERSONS,"EU/EEA Countries: Ireland, Other combination of skills"
DC2228NI0039,Count,PERSONS,"EU/EEA Countries: Ireland, Some ability in Irish"
DC2228NI0040,Count,PERSONS,"EU/EEA Countries: Ireland, No ability in Irish"
DC2228NI0041,Count,PERSONS,"EU/EEA Countries: Poland, All categories: Knowledge of Irish"
DC2228NI0042,Count,PERSONS,"EU/EEA Countries: Poland, Understands but does not read, write or speak Irish"
DC2228NI0043,Count,PERSONS,"EU/EEA Countries: Poland, Speaks but does not read or write Irish"
DC2228NI0044,Count,PERSONS,"EU/EEA Countries: Poland, Speaks and reads but does not write Irish"
DC2228NI0045,Count,PERSONS,"EU/EEA Countries: Poland, Speaks, reads, writes and understands Irish"
DC2228NI0046,Count,PERSONS,"EU/EEA Countries: Poland, Other combination of skills"
DC2228NI0047,Count,PERSONS,"EU/EEA Countries: Poland, Some ability in Irish"
DC2228NI0048,Count,PERSONS,"EU/EEA Countries: Poland, No ability in Irish"
DC2228NI0049,Count,PERSONS,"EU/EEA Countries: Lithuania, All categories: Knowledge of Irish"
DC2228NI0050,Count,PERSONS,"EU/EEA Countries: Lithuania, Understands but does not read, write or speak Irish"
DC2228NI0051,Count,PERSONS,"EU/EEA Countries: Lithuania, Speaks but does not read or write Irish"
DC2228NI0052,Count,PERSONS,"EU/EEA Countries: Lithuania, Speaks and reads but does not write Irish"
DC2228NI0053,Count,PERSONS,"EU/EEA Countries: Lithuania, Speaks, reads, writes and understands Irish"
DC2228NI0054,Count,PERSONS,"EU/EEA Countries: Lithuania, Other combination of skills"
DC2228NI0055,Count,PERSONS,"EU/EEA Countries: Lithuania, Some ability in Irish"
DC2228NI0056,Count,PERSONS,"EU/EEA Countries: Lithuania, No ability in Irish"
DC2228NI0057,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, All categories: Knowledge of Irish"
DC2228NI0058,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Understands but does not read, write or speak Irish"
DC2228NI0059,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Speaks but does not read or write Irish"
DC2228NI0060,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Speaks and reads but does not write Irish"
DC2228NI0061,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Speaks, reads, writes and understands Irish"
DC2228NI0062,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Other combination of skills"
DC2228NI0063,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, Some ability in Irish"
DC2228NI0064,Count,PERSONS,"EU/EEA Countries: Other EU/EEA, No ability in Irish"
DC2228NI0065,Count,PERSONS,"Other, All categories: Knowledge of Irish"
DC2228NI0066,Count,PERSONS,"Other, Understands but does not read, write or speak Irish"
DC2228NI0067,Count,PERSONS,"Other, Speaks but does not read or write Irish"
DC2228NI0068,Count,PERSONS,"Other, Speaks and reads but does not write Irish"
DC2228NI0069,Count,PERSONS,"Other, Speaks, reads, writes and understands Irish"
DC2228NI0070,Count,PERSONS,"Other, Other combination of skills"
DC2228NI0071,Count,PERSONS,"Other, Some ability in Irish"
DC2228NI0072,Count,PERSONS,"Other, No ability in Irish"
