ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4104NI0001,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, All categories: Resident type"
DC4104NI0002,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 0 to 15"
DC4104NI0003,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 16 to 17"
DC4104NI0004,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 18 to 19"
DC4104NI0005,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 20 to 24"
DC4104NI0006,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 25 to 34"
DC4104NI0007,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 35 to 44"
DC4104NI0008,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 45 to 54"
DC4104NI0009,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 55 to 64"
DC4104NI0010,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 65 to 74"
DC4104NI0011,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 75 to 79"
DC4104NI0012,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 80 to 84"
DC4104NI0013,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 85 to 89"
DC4104NI0014,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Residents (non-staff): Aged 90 and over"
DC4104NI0015,Count,PERSONS,"All categories: Sex, All categories: Communal Establishments, Resident staff and families"
DC4104NI0016,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, All categories: Resident type"
DC4104NI0017,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 0 to 15"
DC4104NI0018,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 16 to 17"
DC4104NI0019,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 18 to 19"
DC4104NI0020,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 20 to 24"
DC4104NI0021,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 25 to 34"
DC4104NI0022,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 35 to 44"
DC4104NI0023,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 45 to 54"
DC4104NI0024,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 55 to 64"
DC4104NI0025,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 65 to 74"
DC4104NI0026,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 75 to 79"
DC4104NI0027,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 80 to 84"
DC4104NI0028,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 85 to 89"
DC4104NI0029,Count,PERSONS,"All categories: Sex, Medical and care establishment: Total, Residents (non-staff): Aged 90 and over"
