ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2209NI0001,Count,PERSONS,"All categories: National Identity Class 2, All categories: Knowledge of Irish"
DC2209NI0002,Count,PERSONS,"All categories: National Identity Class 2, Understands but does not read, write or speak Irish"
DC2209NI0003,Count,PERSONS,"All categories: National Identity Class 2, Speaks but does not read or write Irish"
DC2209NI0004,Count,PERSONS,"All categories: National Identity Class 2, Speaks and reads but does not write Irish"
DC2209NI0005,Count,PERSONS,"All categories: National Identity Class 2, Speaks, reads, writes and understands Irish"
DC2209NI0006,Count,PERSONS,"All categories: National Identity Class 2, Other combination of skills"
DC2209NI0007,Count,PERSONS,"All categories: National Identity Class 2, Some ability in Irish"
DC2209NI0008,Count,PERSONS,"All categories: National Identity Class 2, No ability in Irish"
DC2209NI0009,Count,PERSONS,"British, All categories: Knowledge of Irish"
DC2209NI0010,Count,PERSONS,"British, Understands but does not read, write or speak Irish"
DC2209NI0011,Count,PERSONS,"British, Speaks but does not read or write Irish"
DC2209NI0012,Count,PERSONS,"British, Speaks and reads but does not write Irish"
DC2209NI0013,Count,PERSONS,"British, Speaks, reads, writes and understands Irish"
DC2209NI0014,Count,PERSONS,"British, Other combination of skills"
DC2209NI0015,Count,PERSONS,"British, Some ability in Irish"
DC2209NI0016,Count,PERSONS,"British, No ability in Irish"
DC2209NI0017,Count,PERSONS,"Irish, All categories: Knowledge of Irish"
DC2209NI0018,Count,PERSONS,"Irish, Understands but does not read, write or speak Irish"
DC2209NI0019,Count,PERSONS,"Irish, Speaks but does not read or write Irish"
DC2209NI0020,Count,PERSONS,"Irish, Speaks and reads but does not write Irish"
DC2209NI0021,Count,PERSONS,"Irish, Speaks, reads, writes and understands Irish"
DC2209NI0022,Count,PERSONS,"Irish, Other combination of skills"
DC2209NI0023,Count,PERSONS,"Irish, Some ability in Irish"
DC2209NI0024,Count,PERSONS,"Irish, No ability in Irish"
DC2209NI0025,Count,PERSONS,"Northern Irish, All categories: Knowledge of Irish"
DC2209NI0026,Count,PERSONS,"Northern Irish, Understands but does not read, write or speak Irish"
DC2209NI0027,Count,PERSONS,"Northern Irish, Speaks but does not read or write Irish"
DC2209NI0028,Count,PERSONS,"Northern Irish, Speaks and reads but does not write Irish"
DC2209NI0029,Count,PERSONS,"Northern Irish, Speaks, reads, writes and understands Irish"
DC2209NI0030,Count,PERSONS,"Northern Irish, Other combination of skills"
DC2209NI0031,Count,PERSONS,"Northern Irish, Some ability in Irish"
DC2209NI0032,Count,PERSONS,"Northern Irish, No ability in Irish"
DC2209NI0033,Count,PERSONS,"English, All categories: Knowledge of Irish"
DC2209NI0034,Count,PERSONS,"English, Understands but does not read, write or speak Irish"
DC2209NI0035,Count,PERSONS,"English, Speaks but does not read or write Irish"
DC2209NI0036,Count,PERSONS,"English, Speaks and reads but does not write Irish"
DC2209NI0037,Count,PERSONS,"English, Speaks, reads, writes and understands Irish"
DC2209NI0038,Count,PERSONS,"English, Other combination of skills"
DC2209NI0039,Count,PERSONS,"English, Some ability in Irish"
DC2209NI0040,Count,PERSONS,"English, No ability in Irish"
DC2209NI0041,Count,PERSONS,"Scottish, All categories: Knowledge of Irish"
DC2209NI0042,Count,PERSONS,"Scottish, Understands but does not read, write or speak Irish"
DC2209NI0043,Count,PERSONS,"Scottish, Speaks but does not read or write Irish"
DC2209NI0044,Count,PERSONS,"Scottish, Speaks and reads but does not write Irish"
DC2209NI0045,Count,PERSONS,"Scottish, Speaks, reads, writes and understands Irish"
DC2209NI0046,Count,PERSONS,"Scottish, Other combination of skills"
DC2209NI0047,Count,PERSONS,"Scottish, Some ability in Irish"
DC2209NI0048,Count,PERSONS,"Scottish, No ability in Irish"
DC2209NI0049,Count,PERSONS,"Welsh, All categories: Knowledge of Irish"
DC2209NI0050,Count,PERSONS,"Welsh, Understands but does not read, write or speak Irish"
DC2209NI0051,Count,PERSONS,"Welsh, Speaks but does not read or write Irish"
DC2209NI0052,Count,PERSONS,"Welsh, Speaks and reads but does not write Irish"
DC2209NI0053,Count,PERSONS,"Welsh, Speaks, reads, writes and understands Irish"
DC2209NI0054,Count,PERSONS,"Welsh, Other combination of skills"
DC2209NI0055,Count,PERSONS,"Welsh, Some ability in Irish"
DC2209NI0056,Count,PERSONS,"Welsh, No ability in Irish"
DC2209NI0057,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, All categories: Knowledge of Irish"
DC2209NI0058,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Understands but does not read, write or speak Irish"
DC2209NI0059,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Speaks but does not read or write Irish"
DC2209NI0060,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Speaks and reads but does not write Irish"
DC2209NI0061,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Speaks, reads, writes and understands Irish"
DC2209NI0062,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Other combination of skills"
DC2209NI0063,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, Some ability in Irish"
DC2209NI0064,Count,PERSONS,"Other EU Member countries prior to 2004 expansion, No ability in Irish"
DC2209NI0065,Count,PERSONS,"EU Accession countries 2004 onwards: Total, All categories: Knowledge of Irish"
DC2209NI0066,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Understands but does not read, write or speak Irish"
DC2209NI0067,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Speaks but does not read or write Irish"
DC2209NI0068,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Speaks and reads but does not write Irish"
DC2209NI0069,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Speaks, reads, writes and understands Irish"
DC2209NI0070,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Other combination of skills"
DC2209NI0071,Count,PERSONS,"EU Accession countries 2004 onwards: Total, Some ability in Irish"
DC2209NI0072,Count,PERSONS,"EU Accession countries 2004 onwards: Total, No ability in Irish"
DC2209NI0073,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, All categories: Knowledge of Irish"
DC2209NI0074,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Understands but does not read, write or speak Irish"
DC2209NI0075,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Speaks but does not read or write Irish"
DC2209NI0076,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Speaks and reads but does not write Irish"
DC2209NI0077,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Speaks, reads, writes and understands Irish"
DC2209NI0078,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Other combination of skills"
DC2209NI0079,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, Some ability in Irish"
DC2209NI0080,Count,PERSONS,"EU Accession countries 2004 onwards: Polish, No ability in Irish"
DC2209NI0081,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, All categories: Knowledge of Irish"
DC2209NI0082,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Understands but does not read, write or speak Irish"
DC2209NI0083,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Speaks but does not read or write Irish"
DC2209NI0084,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Speaks and reads but does not write Irish"
DC2209NI0085,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Speaks, reads, writes and understands Irish"
DC2209NI0086,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Other combination of skills"
DC2209NI0087,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, Some ability in Irish"
DC2209NI0088,Count,PERSONS,"EU Accession countries 2004 onwards: Lithuanian, No ability in Irish"
DC2209NI0089,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, All categories: Knowledge of Irish"
DC2209NI0090,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Understands but does not read, write or speak Irish"
DC2209NI0091,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Speaks but does not read or write Irish"
DC2209NI0092,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Speaks and reads but does not write Irish"
DC2209NI0093,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Speaks, reads, writes and understands Irish"
DC2209NI0094,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Other combination of skills"
DC2209NI0095,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, Some ability in Irish"
DC2209NI0096,Count,PERSONS,"EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards, No ability in Irish"
DC2209NI0097,Count,PERSONS,"Other, All categories: Knowledge of Irish"
DC2209NI0098,Count,PERSONS,"Other, Understands but does not read, write or speak Irish"
DC2209NI0099,Count,PERSONS,"Other, Speaks but does not read or write Irish"
DC2209NI0100,Count,PERSONS,"Other, Speaks and reads but does not write Irish"
DC2209NI0101,Count,PERSONS,"Other, Speaks, reads, writes and understands Irish"
DC2209NI0102,Count,PERSONS,"Other, Other combination of skills"
DC2209NI0103,Count,PERSONS,"Other, Some ability in Irish"
DC2209NI0104,Count,PERSONS,"Other, No ability in Irish"
