ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2204NI0001,Count,PERSONS,"All categories: Passports Held Class 1, All categories: Ethnicity"
DC2204NI0002,Count,PERSONS,"All categories: Passports Held Class 1, White: Total"
DC2204NI0003,Count,PERSONS,"All categories: Passports Held Class 1, White: White"
DC2204NI0004,Count,PERSONS,"All categories: Passports Held Class 1, White: Irish Traveller"
DC2204NI0005,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Total"
DC2204NI0006,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Chinese"
DC2204NI0007,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Indian"
DC2204NI0008,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Pakistani"
DC2204NI0009,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Bangladeshi"
DC2204NI0010,Count,PERSONS,"All categories: Passports Held Class 1, Asian: Other Asian"
DC2204NI0011,Count,PERSONS,"All categories: Passports Held Class 1, Black: Total"
DC2204NI0012,Count,PERSONS,"All categories: Passports Held Class 1, Black: Caribbean"
DC2204NI0013,Count,PERSONS,"All categories: Passports Held Class 1, Black: African"
DC2204NI0014,Count,PERSONS,"All categories: Passports Held Class 1, Black: Other"
DC2204NI0015,Count,PERSONS,"All categories: Passports Held Class 1, Mixed"
DC2204NI0016,Count,PERSONS,"All categories: Passports Held Class 1, Other"
DC2204NI0017,Count,PERSONS,"No passport, All categories: Ethnicity"
DC2204NI0018,Count,PERSONS,"No passport, White: Total"
DC2204NI0019,Count,PERSONS,"No passport, White: White"
DC2204NI0020,Count,PERSONS,"No passport, White: Irish Traveller"
DC2204NI0021,Count,PERSONS,"No passport, Asian: Total"
DC2204NI0022,Count,PERSONS,"No passport, Asian: Chinese"
DC2204NI0023,Count,PERSONS,"No passport, Asian: Indian"
DC2204NI0024,Count,PERSONS,"No passport, Asian: Pakistani"
DC2204NI0025,Count,PERSONS,"No passport, Asian: Bangladeshi"
DC2204NI0026,Count,PERSONS,"No passport, Asian: Other Asian"
DC2204NI0027,Count,PERSONS,"No passport, Black: Total"
DC2204NI0028,Count,PERSONS,"No passport, Black: Caribbean"
