DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4306NI","PROVISION OF UNPAID CARE BY ADAPTATION OF ACCOMMODATION","All usual residents in households","1. 'Provision of unpaid care' - the term 'care' covers any unpaid help or support to family members, friends, neightbours or others because of long-term physical or mental ill-health or disability, or problems related to old age."
