DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3301NI","GENERAL HEALTH BY PROVISION OF UNPAID CARE BY AGE BY SEX","All usual residents in households","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'Provision of unpaid care' - the term 'care' covers any unpaid help or support to family members, friends, neightbours or others because of long-term physical or mental ill-health or disability, or problems related to old age.; 3. 'Age' is age at last birthday.; "
