DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2118NI","RELIGION (FULL DETAIL) BY SEX","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. This table reports the categories for which there are 10 or more usual residents. Where there are fewer than 10 usual residents for any category, these have been reported in a residual group which may or may not contain 10 or more usual residents in total.; "
