DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2224NI","COUNTRY OF BIRTH BY PASSPORTS HELD (CLASSIFICATION 1)","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. 'Other' consists of persons born at sea or in the air, or with country of birth not stated.; 3. 'Member countries prior to 2004 expansion' includes United Kingdom (part not specified) and Ireland (part not specified).; 4. 'Accession countries 2004 onwards' includes Republic of Cyprus; 'Other Non EU' includes Cyprus (not otherwise specified).; 5. Passports Held (Classification 1) - 'EEA' is the European Economic Area and is as defined on Census day (27 March 2011).; 6. Passports Held (Classification 1) - ‘United Kingdom’ includes British Overseas Territories.; "
