DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4407NI","TENURE BY PERSONS PER ROOM BY ACCOMMODATION TYPE","All households","1. The terms used to describe tenure are defined as:; Owner occupied: either owns outright or owns with a mortgage or loan and includes Shared ownership: pays part rent and part mortgage for this table.; Private rented: rented from a private landlord or letting agency, employer of a household member, or relative or friend of a household member or other person and includes lives rent free for this table.; 2. 'In a commercial building' includes in an office building, or hotel, or over a shop.; 3. The number of rooms available to the household excludes bathrooms, toilets, halls or landings, and rooms that can only be used for storage. It also does not include any rooms shared with another household such as a shared kitchen."
