ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2305NI0001,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, All categories: Health, All categories: Disability"
DC2305NI0002,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, All categories: Health, Day-to-day activities limited a lot"
DC2305NI0003,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, All categories: Health, Day-to-day activities limited a little"
DC2305NI0004,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, All categories: Health, Day-to-day activities not limited"
DC2305NI0005,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Very good health, All categories: Disability"
DC2305NI0006,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Very good health, Day-to-day activities limited a lot"
DC2305NI0007,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Very good health, Day-to-day activities limited a little"
DC2305NI0008,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Very good health, Day-to-day activities not limited"
DC2305NI0009,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Good health, All categories: Disability"
DC2305NI0010,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Good health, Day-to-day activities limited a lot"
DC2305NI0011,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Good health, Day-to-day activities limited a little"
DC2305NI0012,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Good health, Day-to-day activities not limited"
DC2305NI0013,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Fair health, All categories: Disability"
DC2305NI0014,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Fair health, Day-to-day activities limited a lot"
DC2305NI0015,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Fair health, Day-to-day activities limited a little"
DC2305NI0016,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Fair health, Day-to-day activities not limited"
DC2305NI0017,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Bad health, All categories: Disability"
DC2305NI0018,Count,PERSONS,"All categories: Sex, All usual residents aged 3 and over, Bad health, Day-to-day activities limited a lot"
