DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2413NI","TYPE OF COMMUNAL ESTABLISHMENT BY RELIGION OR RELIGION BROUGHT UP IN BY SEX","All usual residents in communal establishments","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 3. ‘Residents’ excludes staff or owners and family members of staff or owners.; 4. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; "
