DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC1104NI","MARITAL AND CIVIL PARTNERSHIP STATUS BY AGE BY SEX OF HRP","All Household Reference Persons (HRPs)","1. 'Age' is age at last birthday."
