DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2215NI","NATIONAL IDENTITY (CLASSIFICATION 2) BY MAIN LANGUAGE","All usual residents aged 3 and over","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. The languages displayed are those with over 1,000 responses.; "
