DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2406NI","TYPE OF COMMUNAL ESTABLISHMENT BY COUNTRY OF BIRTH BY SEX","All usual residents in communal establishments","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. Country of Birth - 'Other' consists of persons born at sea or in the air, or with country of birth not stated.; 3. 'Member countries prior to 2004 expansion' includes United Kingdom (part not specified) and Ireland (part not specified).; 4. 'Accession countries 2004 onwards' includes Republic of Cyprus; Other includes Cyprus (not otherwise specified).; 5. ‘Residents’ excludes staff or owners and family members of staff or owners.; 6. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; "
