ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2208NI0001,Count,PERSONS,"All categories: National Identity Class 1, All categories: Knowledge of Irish"
DC2208NI0002,Count,PERSONS,"All categories: National Identity Class 1, Understands but does not read, write or speak Irish"
DC2208NI0003,Count,PERSONS,"All categories: National Identity Class 1, Speaks but does not read or write Irish"
DC2208NI0004,Count,PERSONS,"All categories: National Identity Class 1, Speaks and reads but does not write Irish"
DC2208NI0005,Count,PERSONS,"All categories: National Identity Class 1, Speaks, reads, writes and understands Irish"
DC2208NI0006,Count,PERSONS,"All categories: National Identity Class 1, Other combination of skills"
DC2208NI0007,Count,PERSONS,"All categories: National Identity Class 1, Some ability in Irish"
DC2208NI0008,Count,PERSONS,"All categories: National Identity Class 1, No ability in Irish"
DC2208NI0009,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Knowledge of Irish"
DC2208NI0010,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Understands but does not read, write or speak Irish"
DC2208NI0011,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks but does not read or write Irish"
DC2208NI0012,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks and reads but does not write Irish"
DC2208NI0013,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Speaks, reads, writes and understands Irish"
DC2208NI0014,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Other combination of skills"
DC2208NI0015,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Some ability in Irish"
DC2208NI0016,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, No ability in Irish"
DC2208NI0017,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Knowledge of Irish"
DC2208NI0018,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Understands but does not read, write or speak Irish"
