DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3602NI","GENERAL HEALTH BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY OCCUPANCY RATING (ROOMS) BY AGE","All usual residents in households","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months.; 3. Occupancy rating - The occupancy rating provides a measure of under-occupancy and overcrowding. For example, a value of -1 implies that there is one room too few and that there is overcrowding in the household. The occupancy rating assumes that every household, including one person households, requires a minimum of two common rooms (excluding bathrooms).; 4. 'Age' is age at last birthday.; "
