ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4413NI0001,Count,PERSONS,"All categories: Tenure, All categories: Adaptations"
DC4413NI0002,Count,PERSONS,"All categories: Tenure, Wheelchair usage"
DC4413NI0003,Count,PERSONS,"All categories: Tenure, Other physical or mobility difficulties"
DC4413NI0004,Count,PERSONS,"All categories: Tenure, Visual difficulties"
DC4413NI0005,Count,PERSONS,"All categories: Tenure, Hearing difficulties"
DC4413NI0006,Count,PERSONS,"All categories: Tenure, Other"
DC4413NI0007,Count,PERSONS,"All categories: Tenure, No adaptation"
DC4413NI0008,Count,PERSONS,"Owner occupied, All categories: Adaptations"
DC4413NI0009,Count,PERSONS,"Owner occupied, Wheelchair usage"
DC4413NI0010,Count,PERSONS,"Owner occupied, Other physical or mobility difficulties"
DC4413NI0011,Count,PERSONS,"Owner occupied, Visual difficulties"
DC4413NI0012,Count,PERSONS,"Owner occupied, Hearing difficulties"
DC4413NI0013,Count,PERSONS,"Owner occupied, Other"
DC4413NI0014,Count,PERSONS,"Owner occupied, No adaptation"
DC4413NI0015,Count,PERSONS,"Social rented, All categories: Adaptations"
DC4413NI0016,Count,PERSONS,"Social rented, Wheelchair usage"
DC4413NI0017,Count,PERSONS,"Social rented, Other physical or mobility difficulties"
DC4413NI0018,Count,PERSONS,"Social rented, Visual difficulties"
DC4413NI0019,Count,PERSONS,"Social rented, Hearing difficulties"
DC4413NI0020,Count,PERSONS,"Social rented, Other"
DC4413NI0021,Count,PERSONS,"Social rented, No adaptation"
DC4413NI0022,Count,PERSONS,"Private rented, All categories: Adaptations"
DC4413NI0023,Count,PERSONS,"Private rented, Wheelchair usage"
DC4413NI0024,Count,PERSONS,"Private rented, Other physical or mobility difficulties"
DC4413NI0025,Count,PERSONS,"Private rented, Visual difficulties"
DC4413NI0026,Count,PERSONS,"Private rented, Hearing difficulties"
DC4413NI0027,Count,PERSONS,"Private rented, Other"
DC4413NI0028,Count,PERSONS,"Private rented, No adaptation"
