ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6602NI0001,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, All usual residents aged 16 to 74"
DC6602NI0002,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically active: Total"
DC6602NI0003,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically active: Employee"
DC6602NI0004,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically active: Self-employed"
DC6602NI0005,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically active: Unemployed"
DC6602NI0006,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically active: Full-time students"
DC6602NI0007,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Total"
DC6602NI0008,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Retired"
DC6602NI0009,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Student (including full-time students)"
DC6602NI0010,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Looking after home or family"
DC6602NI0011,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Long-term sick or disabled"
DC6602NI0012,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Economically inactive: Other"
DC6602NI0013,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, All usual residents aged 16 to 74"
DC6602NI0014,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically active: Total"
DC6602NI0015,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically active: Employee"
DC6602NI0016,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically active: Self-employed"
DC6602NI0017,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically active: Unemployed"
DC6602NI0018,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically active: Full-time students"
DC6602NI0019,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Economically inactive: Total"
