ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2402NI0001,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, All categories: Ethnic Group"
DC2402NI0002,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, White: Total"
DC2402NI0003,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, White: White"
DC2402NI0004,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, White: Irish Traveller"
DC2402NI0005,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Total"
DC2402NI0006,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Chinese"
DC2402NI0007,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Indian"
DC2402NI0008,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Pakistani"
DC2402NI0009,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Bangladeshi"
DC2402NI0010,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Asian: Other Asian"
DC2402NI0011,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Black: Total"
DC2402NI0012,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Black: Caribbean"
DC2402NI0013,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Black: African"
DC2402NI0014,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Black: Other"
DC2402NI0015,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Mixed"
DC2402NI0016,Count,PERSONS,"All categories: Tenure, All catgories: Number of cars/vans, Other"
DC2402NI0017,Count,PERSONS,"All categories: Tenure, None, All categories: Ethnic Group"
DC2402NI0018,Count,PERSONS,"All categories: Tenure, None, White: Total"
DC2402NI0019,Count,PERSONS,"All categories: Tenure, None, White: White"
DC2402NI0020,Count,PERSONS,"All categories: Tenure, None, White: Irish Traveller"
DC2402NI0021,Count,PERSONS,"All categories: Tenure, None, Asian: Total"
DC2402NI0022,Count,PERSONS,"All categories: Tenure, None, Asian: Chinese"
DC2402NI0023,Count,PERSONS,"All categories: Tenure, None, Asian: Indian"
DC2402NI0024,Count,PERSONS,"All categories: Tenure, None, Asian: Pakistani"
DC2402NI0025,Count,PERSONS,"All categories: Tenure, None, Asian: Bangladeshi"
DC2402NI0026,Count,PERSONS,"All categories: Tenure, None, Asian: Other Asian"
DC2402NI0027,Count,PERSONS,"All categories: Tenure, None, Black: Total"
DC2402NI0028,Count,PERSONS,"All categories: Tenure, None, Black: Caribbean"
DC2402NI0029,Count,PERSONS,"All categories: Tenure, None, Black: African"
DC2402NI0030,Count,PERSONS,"All categories: Tenure, None, Black: Other"
DC2402NI0031,Count,PERSONS,"All categories: Tenure, None, Mixed"
DC2402NI0032,Count,PERSONS,"All categories: Tenure, None, Other"
DC2402NI0033,Count,PERSONS,"All categories: Tenure, 1, All categories: Ethnic Group"
DC2402NI0034,Count,PERSONS,"All categories: Tenure, 1, White: Total"
DC2402NI0035,Count,PERSONS,"All categories: Tenure, 1, White: White"
DC2402NI0036,Count,PERSONS,"All categories: Tenure, 1, White: Irish Traveller"
