DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2245NI","KNOWLEDGE OF ULSTER-SCOTS BY RELIGION BY AGE BY SEX","All usual residents aged 3 and over","1. Some ability in Ulster-Scots is any of the following: understanding Ulster-Scots, reading Ulster-Scots, speaking Ulster-Scots or writing Ulster-Scots.; 2. ‘Religion’ indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 4. 'Age' is age at last birthday.; "
