DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2113NI","TYPE OF COMMUNAL ESTABLISHMENT BY PROFICIENCY IN ENGLISH BY SEX","All usual residents in communal establishments aged 3 and over","1. ‘Residents’ excludes staff or owners and family members of staff or owners.; 2. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; "
