ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2202NI0001,Count,PERSONS,"All categories: Main Language, All categories: Ethnicity"
DC2202NI0002,Count,PERSONS,"All categories: Main Language, White: Total"
DC2202NI0003,Count,PERSONS,"All categories: Main Language, White: White"
DC2202NI0004,Count,PERSONS,"All categories: Main Language, White: Irish Traveller"
DC2202NI0005,Count,PERSONS,"All categories: Main Language, Asian: Total"
DC2202NI0006,Count,PERSONS,"All categories: Main Language, Asian: Chinese"
DC2202NI0007,Count,PERSONS,"All categories: Main Language, Asian: Indian"
DC2202NI0008,Count,PERSONS,"All categories: Main Language, Asian: Pakistani"
DC2202NI0009,Count,PERSONS,"All categories: Main Language, Asian: Bangladeshi"
DC2202NI0010,Count,PERSONS,"All categories: Main Language, Asian: Other Asian"
DC2202NI0011,Count,PERSONS,"All categories: Main Language, Black: Total"
DC2202NI0012,Count,PERSONS,"All categories: Main Language, Black: Caribbean"
DC2202NI0013,Count,PERSONS,"All categories: Main Language, Black: African"
DC2202NI0014,Count,PERSONS,"All categories: Main Language, Black: Other"
DC2202NI0015,Count,PERSONS,"All categories: Main Language, Mixed"
DC2202NI0016,Count,PERSONS,"All categories: Main Language, Other"
DC2202NI0017,Count,PERSONS,"English, All categories: Ethnicity"
DC2202NI0018,Count,PERSONS,"English, White: Total"
DC2202NI0019,Count,PERSONS,"English, White: White"
DC2202NI0020,Count,PERSONS,"English, White: Irish Traveller"
DC2202NI0021,Count,PERSONS,"English, Asian: Total"
DC2202NI0022,Count,PERSONS,"English, Asian: Chinese"
DC2202NI0023,Count,PERSONS,"English, Asian: Indian"
DC2202NI0024,Count,PERSONS,"English, Asian: Pakistani"
DC2202NI0025,Count,PERSONS,"English, Asian: Bangladeshi"
DC2202NI0026,Count,PERSONS,"English, Asian: Other Asian"
DC2202NI0027,Count,PERSONS,"English, Black: Total"
DC2202NI0028,Count,PERSONS,"English, Black: Caribbean"
DC2202NI0029,Count,PERSONS,"English, Black: African"
DC2202NI0030,Count,PERSONS,"English, Black: Other"
DC2202NI0031,Count,PERSONS,"English, Mixed"
DC2202NI0032,Count,PERSONS,"English, Other"
