ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2626NI0001,Count,PERSONS,"All categories: Age, All categories: Economic Activity, All categories: Religion brought up in"
DC2626NI0002,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Catholic"
DC2626NI0003,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Protestant and other Christian (including Christian related)"
DC2626NI0004,Count,PERSONS,"All categories: Age, All categories: Economic Activity, Other religions "
DC2626NI0005,Count,PERSONS,"All categories: Age, All categories: Economic Activity, None"
DC2626NI0006,Count,PERSONS,"All categories: Age, Economically active, All categories: Religion brought up in"
DC2626NI0007,Count,PERSONS,"All categories: Age, Economically active, Catholic"
DC2626NI0008,Count,PERSONS,"All categories: Age, Economically active, Protestant and other Christian (including Christian related)"
DC2626NI0009,Count,PERSONS,"All categories: Age, Economically active, Other religions "
DC2626NI0010,Count,PERSONS,"All categories: Age, Economically active, None"
DC2626NI0011,Count,PERSONS,"All categories: Age, Economically active: Employee - Part-time, All categories: Religion brought up in"
DC2626NI0012,Count,PERSONS,"All categories: Age, Economically active: Employee - Part-time, Catholic"
DC2626NI0013,Count,PERSONS,"All categories: Age, Economically active: Employee - Part-time, Protestant and other Christian (including Christian related)"
DC2626NI0014,Count,PERSONS,"All categories: Age, Economically active: Employee - Part-time, Other religions "
DC2626NI0015,Count,PERSONS,"All categories: Age, Economically active: Employee - Part-time, None"
DC2626NI0016,Count,PERSONS,"All categories: Age, Economically active: Employee - Full-time, All categories: Religion brought up in"
DC2626NI0017,Count,PERSONS,"All categories: Age, Economically active: Employee - Full-time, Catholic"
DC2626NI0018,Count,PERSONS,"All categories: Age, Economically active: Employee - Full-time, Protestant and other Christian (including Christian related)"
DC2626NI0019,Count,PERSONS,"All categories: Age, Economically active: Employee - Full-time, Other religions "
DC2626NI0020,Count,PERSONS,"All categories: Age, Economically active: Employee - Full-time, None"
DC2626NI0021,Count,PERSONS,"All categories: Age, Economically active: Self-employed - Part-time, All categories: Religion brought up in"
DC2626NI0022,Count,PERSONS,"All categories: Age, Economically active: Self-employed - Part-time, Catholic"
