ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2254NI0001,Count,PERSONS,"All categories: Age, All categories: Country of Birth, All categories: Religion brought up in"
DC2254NI0002,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Catholic"
DC2254NI0003,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian (including Christian related)"
DC2254NI0004,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Other religions "
DC2254NI0005,Count,PERSONS,"All categories: Age, All categories: Country of Birth, None"
DC2254NI0006,Count,PERSONS,"All categories: Age, Northern Ireland, All categories: Religion brought up in"
DC2254NI0007,Count,PERSONS,"All categories: Age, Northern Ireland, Catholic"
DC2254NI0008,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian (including Christian related)"
DC2254NI0009,Count,PERSONS,"All categories: Age, Northern Ireland, Other religions "
DC2254NI0010,Count,PERSONS,"All categories: Age, Northern Ireland, None"
DC2254NI0011,Count,PERSONS,"All categories: Age, England, All categories: Religion brought up in"
DC2254NI0012,Count,PERSONS,"All categories: Age, England, Catholic"
DC2254NI0013,Count,PERSONS,"All categories: Age, England, Protestant and other Christian (including Christian related)"
DC2254NI0014,Count,PERSONS,"All categories: Age, England, Other religions "
DC2254NI0015,Count,PERSONS,"All categories: Age, England, None"
DC2254NI0016,Count,PERSONS,"All categories: Age, Scotland, All categories: Religion brought up in"
DC2254NI0017,Count,PERSONS,"All categories: Age, Scotland, Catholic"
DC2254NI0018,Count,PERSONS,"All categories: Age, Scotland, Protestant and other Christian (including Christian related)"
DC2254NI0019,Count,PERSONS,"All categories: Age, Scotland, Other religions "
DC2254NI0020,Count,PERSONS,"All categories: Age, Scotland, None"
DC2254NI0021,Count,PERSONS,"All categories: Age, Wales, All categories: Religion brought up in"
DC2254NI0022,Count,PERSONS,"All categories: Age, Wales, Catholic"
DC2254NI0023,Count,PERSONS,"All categories: Age, Wales, Protestant and other Christian (including Christian related)"
DC2254NI0024,Count,PERSONS,"All categories: Age, Wales, Other religions "
DC2254NI0025,Count,PERSONS,"All categories: Age, Wales, None"
