DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6602NI","NS-SeC BY ECONOMIC ACTIVITY BY SEX","All usual residents aged 16 to 74","1. NS-SeC stands for National Statistics Socio-economic Classification.; 2. In the NS-SeC classification, all full-time students are recorded in the 'full-time students' category regardless of whether they are economically active or not.; 3. For 'Long-term unemployed', year last worked is 2009 or earlier.; 4. 'Unemployed' excludes full-time students."
