ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2115NI0001,Count,PERSONS,"All categories: Age, All categories: Sex, All categories: Religion Brought Up In"
DC2115NI0002,Count,PERSONS,"All categories: Age, All categories: Sex, Catholic"
DC2115NI0003,Count,PERSONS,"All categories: Age, All categories: Sex, Protestant and Other Christian (including Christian related)"
DC2115NI0004,Count,PERSONS,"All categories: Age, All categories: Sex, Other religions"
DC2115NI0005,Count,PERSONS,"All categories: Age, All categories: Sex, None"
DC2115NI0006,Count,PERSONS,"All categories: Age, Males, All categories: Religion Brought Up In"
DC2115NI0007,Count,PERSONS,"All categories: Age, Males, Catholic"
DC2115NI0008,Count,PERSONS,"All categories: Age, Males, Protestant and Other Christian (including Christian related)"
DC2115NI0009,Count,PERSONS,"All categories: Age, Males, Other religions"
DC2115NI0010,Count,PERSONS,"All categories: Age, Males, None"
DC2115NI0011,Count,PERSONS,"All categories: Age, Females, All categories: Religion Brought Up In"
DC2115NI0012,Count,PERSONS,"All categories: Age, Females, Catholic"
DC2115NI0013,Count,PERSONS,"All categories: Age, Females, Protestant and Other Christian (including Christian related)"
DC2115NI0014,Count,PERSONS,"All categories: Age, Females, Other religions"
DC2115NI0015,Count,PERSONS,"All categories: Age, Females, None"
DC2115NI0016,Count,PERSONS,"Aged 0 to 4, All categories: Sex, All categories: Religion Brought Up In"
DC2115NI0017,Count,PERSONS,"Aged 0 to 4, All categories: Sex, Catholic"
DC2115NI0018,Count,PERSONS,"Aged 0 to 4, All categories: Sex, Protestant and Other Christian (including Christian related)"
DC2115NI0019,Count,PERSONS,"Aged 0 to 4, All categories: Sex, Other religions"
DC2115NI0020,Count,PERSONS,"Aged 0 to 4, All categories: Sex, None"
DC2115NI0021,Count,PERSONS,"Aged 0 to 4, Males, All categories: Religion Brought Up In"
DC2115NI0022,Count,PERSONS,"Aged 0 to 4, Males, Catholic"
DC2115NI0023,Count,PERSONS,"Aged 0 to 4, Males, Protestant and Other Christian (including Christian related)"
DC2115NI0024,Count,PERSONS,"Aged 0 to 4, Males, Other religions"
DC2115NI0025,Count,PERSONS,"Aged 0 to 4, Males, None"
DC2115NI0026,Count,PERSONS,"Aged 0 to 4, Females, All categories: Religion Brought Up In"
DC2115NI0027,Count,PERSONS,"Aged 0 to 4, Females, Catholic"
DC2115NI0028,Count,PERSONS,"Aged 0 to 4, Females, Protestant and Other Christian (including Christian related)"
DC2115NI0029,Count,PERSONS,"Aged 0 to 4, Females, Other religions"
DC2115NI0030,Count,PERSONS,"Aged 0 to 4, Females, None"
DC2115NI0031,Count,PERSONS,"0, All categories: Sex, All categories: Religion Brought Up In"
DC2115NI0032,Count,PERSONS,"0, All categories: Sex, Catholic"
