ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2101NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Ethnicity"
DC2101NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, White: Total"
DC2101NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, White: White"
DC2101NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, White: Irish Traveller"
DC2101NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Total"
DC2101NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Chinese"
DC2101NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Indian"
DC2101NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Pakistani"
DC2101NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Bangladeshi"
DC2101NI0010,Count,PERSONS,"All categories: Sex, All categories: Age, Asian: Other Asian"
DC2101NI0011,Count,PERSONS,"All categories: Sex, All categories: Age, Black: Total"
DC2101NI0012,Count,PERSONS,"All categories: Sex, All categories: Age, Black: Caribbean"
DC2101NI0013,Count,PERSONS,"All categories: Sex, All categories: Age, Black: African"
DC2101NI0014,Count,PERSONS,"All categories: Sex, All categories: Age, Black: Other"
DC2101NI0015,Count,PERSONS,"All categories: Sex, All categories: Age, Mixed"
DC2101NI0016,Count,PERSONS,"All categories: Sex, All categories: Age, Other"
DC2101NI0017,Count,PERSONS,"All categories: Sex, Aged 0 to 4, All categories: Ethnicity"
DC2101NI0018,Count,PERSONS,"All categories: Sex, Aged 0 to 4, White: Total"
DC2101NI0019,Count,PERSONS,"All categories: Sex, Aged 0 to 4, White: White"
DC2101NI0020,Count,PERSONS,"All categories: Sex, Aged 0 to 4, White: Irish Traveller"
DC2101NI0021,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Total"
DC2101NI0022,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Chinese"
DC2101NI0023,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Indian"
DC2101NI0024,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Pakistani"
DC2101NI0025,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Bangladeshi"
DC2101NI0026,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Asian: Other Asian"
DC2101NI0027,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Black: Total"
DC2101NI0028,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Black: Caribbean"
DC2101NI0029,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Black: African"
DC2101NI0030,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Black: Other"
DC2101NI0031,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Mixed"
DC2101NI0032,Count,PERSONS,"All categories: Sex, Aged 0 to 4, Other"
DC2101NI0033,Count,PERSONS,"All categories: Sex, Aged 5 to 7, All categories: Ethnicity"
DC2101NI0034,Count,PERSONS,"All categories: Sex, Aged 5 to 7, White: Total"
DC2101NI0035,Count,PERSONS,"All categories: Sex, Aged 5 to 7, White: White"
DC2101NI0036,Count,PERSONS,"All categories: Sex, Aged 5 to 7, White: Irish Traveller"
DC2101NI0037,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Total"
DC2101NI0038,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Chinese"
DC2101NI0039,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Indian"
DC2101NI0040,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Pakistani"
DC2101NI0041,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Bangladeshi"
DC2101NI0042,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Asian: Other Asian"
DC2101NI0043,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Black: Total"
DC2101NI0044,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Black: Caribbean"
DC2101NI0045,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Black: African"
DC2101NI0046,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Black: Other"
DC2101NI0047,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Mixed"
DC2101NI0048,Count,PERSONS,"All categories: Sex, Aged 5 to 7, Other"
DC2101NI0049,Count,PERSONS,"All categories: Sex, Aged 8 to 9, All categories: Ethnicity"
DC2101NI0050,Count,PERSONS,"All categories: Sex, Aged 8 to 9, White: Total"
DC2101NI0051,Count,PERSONS,"All categories: Sex, Aged 8 to 9, White: White"
DC2101NI0052,Count,PERSONS,"All categories: Sex, Aged 8 to 9, White: Irish Traveller"
DC2101NI0053,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Total"
DC2101NI0054,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Chinese"
DC2101NI0055,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Indian"
DC2101NI0056,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Pakistani"
DC2101NI0057,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Bangladeshi"
DC2101NI0058,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Asian: Other Asian"
DC2101NI0059,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Black: Total"
DC2101NI0060,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Black: Caribbean"
DC2101NI0061,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Black: African"
DC2101NI0062,Count,PERSONS,"All categories: Sex, Aged 8 to 9, Black: Other"
