ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2605NI0001,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, All categories: Ethnic Group"
DC2605NI0002,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, White: Total"
DC2605NI0003,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, White: White"
DC2605NI0004,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, White: Irish Traveller"
DC2605NI0005,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Total "
DC2605NI0006,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Chinese"
DC2605NI0007,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Indian"
DC2605NI0008,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Pakistani"
DC2605NI0009,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Bangladeshi"
DC2605NI0010,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Asian: Other Asian"
DC2605NI0011,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Black: Total  "
DC2605NI0012,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Black: Caribbean"
DC2605NI0013,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Black: African"
DC2605NI0014,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Black: Other"
DC2605NI0015,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Mixed"
DC2605NI0016,Count,PERSONS,"All categories: Sex, All categories: NS-SeC, Other"
DC2605NI0017,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, All categories: Ethnic Group"
DC2605NI0018,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, White: Total"
DC2605NI0019,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, White: White"
DC2605NI0020,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, White: Irish Traveller"
DC2605NI0021,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Total "
DC2605NI0022,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Chinese"
DC2605NI0023,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Indian"
DC2605NI0024,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Pakistani"
DC2605NI0025,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Bangladeshi"
DC2605NI0026,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Asian: Other Asian"
DC2605NI0027,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Black: Total  "
DC2605NI0028,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Black: Caribbean"
DC2605NI0029,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Black: African"
DC2605NI0030,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Black: Other"
DC2605NI0031,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Mixed"
DC2605NI0032,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations, Other"
DC2605NI0033,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, All categories: Ethnic Group"
DC2605NI0034,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, White: Total"
DC2605NI0035,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, White: White"
DC2605NI0036,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, White: Irish Traveller"
DC2605NI0037,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Total "
DC2605NI0038,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Chinese"
DC2605NI0039,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Indian"
DC2605NI0040,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Pakistani"
DC2605NI0041,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Bangladeshi"
DC2605NI0042,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Asian: Other Asian"
DC2605NI0043,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Black: Total  "
DC2605NI0044,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Black: Caribbean"
DC2605NI0045,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Black: African"
DC2605NI0046,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Black: Other"
DC2605NI0047,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Mixed"
DC2605NI0048,Count,PERSONS,"All categories: Sex,   1.1. Large employers and higher managerial and administrative occupations, Other"
DC2605NI0049,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, All categories: Ethnic Group"
DC2605NI0050,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, White: Total"
DC2605NI0051,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, White: White"
DC2605NI0052,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, White: Irish Traveller"
DC2605NI0053,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, Asian: Total "
DC2605NI0054,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, Asian: Chinese"
DC2605NI0055,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, Asian: Indian"
DC2605NI0056,Count,PERSONS,"All categories: Sex,   1.2. Higher professional occupations, Asian: Pakistani"
