ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2107NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Sex, All categories: Age"
DC2107NI0002,Count,PERSONS,"All categories: Country of Birth, All categories: Sex, 0 to 15"
DC2107NI0003,Count,PERSONS,"All categories: Country of Birth, All categories: Sex, 16 to 34"
DC2107NI0004,Count,PERSONS,"All categories: Country of Birth, All categories: Sex, 35 to 64"
DC2107NI0005,Count,PERSONS,"All categories: Country of Birth, All categories: Sex, 65 and over"
DC2107NI0006,Count,PERSONS,"All categories: Country of Birth, Males, All categories: Age"
DC2107NI0007,Count,PERSONS,"All categories: Country of Birth, Males, 0 to 15"
DC2107NI0008,Count,PERSONS,"All categories: Country of Birth, Males, 16 to 34"
DC2107NI0009,Count,PERSONS,"All categories: Country of Birth, Males, 35 to 64"
DC2107NI0010,Count,PERSONS,"All categories: Country of Birth, Males, 65 and over"
DC2107NI0011,Count,PERSONS,"All categories: Country of Birth, Females, All categories: Age"
DC2107NI0012,Count,PERSONS,"All categories: Country of Birth, Females, 0 to 15"
DC2107NI0013,Count,PERSONS,"All categories: Country of Birth, Females, 16 to 34"
DC2107NI0014,Count,PERSONS,"All categories: Country of Birth, Females, 35 to 64"
DC2107NI0015,Count,PERSONS,"All categories: Country of Birth, Females, 65 and over"
DC2107NI0016,Count,PERSONS,"Born outside Northern Ireland, All categories: Sex, All categories: Age"
DC2107NI0017,Count,PERSONS,"Born outside Northern Ireland, All categories: Sex, 0 to 15"
DC2107NI0018,Count,PERSONS,"Born outside Northern Ireland, All categories: Sex, 16 to 34"
DC2107NI0019,Count,PERSONS,"Born outside Northern Ireland, All categories: Sex, 35 to 64"
DC2107NI0020,Count,PERSONS,"Born outside Northern Ireland, All categories: Sex, 65 and over"
DC2107NI0021,Count,PERSONS,"Born outside Northern Ireland, Males, All categories: Age"
DC2107NI0022,Count,PERSONS,"Born outside Northern Ireland, Males, 0 to 15"
DC2107NI0023,Count,PERSONS,"Born outside Northern Ireland, Males, 16 to 34"
DC2107NI0024,Count,PERSONS,"Born outside Northern Ireland, Males, 35 to 64"
DC2107NI0025,Count,PERSONS,"Born outside Northern Ireland, Males, 65 and over"
DC2107NI0026,Count,PERSONS,"Born outside Northern Ireland, Females, All categories: Age"
DC2107NI0027,Count,PERSONS,"Born outside Northern Ireland, Females, 0 to 15"
DC2107NI0028,Count,PERSONS,"Born outside Northern Ireland, Females, 16 to 34"
DC2107NI0029,Count,PERSONS,"Born outside Northern Ireland, Females, 35 to 64"
DC2107NI0030,Count,PERSONS,"Born outside Northern Ireland, Females, 65 and over"
DC2107NI0031,Count,PERSONS,"Europe, All categories: Sex, All categories: Age"
DC2107NI0032,Count,PERSONS,"Europe, All categories: Sex, 0 to 15"
DC2107NI0033,Count,PERSONS,"Europe, All categories: Sex, 16 to 34"
DC2107NI0034,Count,PERSONS,"Europe, All categories: Sex, 35 to 64"
DC2107NI0035,Count,PERSONS,"Europe, All categories: Sex, 65 and over"
DC2107NI0036,Count,PERSONS,"Europe, Males, All categories: Age"
DC2107NI0037,Count,PERSONS,"Europe, Males, 0 to 15"
DC2107NI0038,Count,PERSONS,"Europe, Males, 16 to 34"
DC2107NI0039,Count,PERSONS,"Europe, Males, 35 to 64"
DC2107NI0040,Count,PERSONS,"Europe, Males, 65 and over"
DC2107NI0041,Count,PERSONS,"Europe, Females, All categories: Age"
DC2107NI0042,Count,PERSONS,"Europe, Females, 0 to 15"
DC2107NI0043,Count,PERSONS,"Europe, Females, 16 to 34"
DC2107NI0044,Count,PERSONS,"Europe, Females, 35 to 64"
DC2107NI0045,Count,PERSONS,"Europe, Females, 65 and over"
DC2107NI0046,Count,PERSONS,"Europe: Northern Ireland, All categories: Sex, All categories: Age"
DC2107NI0047,Count,PERSONS,"Europe: Northern Ireland, All categories: Sex, 0 to 15"
DC2107NI0048,Count,PERSONS,"Europe: Northern Ireland, All categories: Sex, 16 to 34"
DC2107NI0049,Count,PERSONS,"Europe: Northern Ireland, All categories: Sex, 35 to 64"
DC2107NI0050,Count,PERSONS,"Europe: Northern Ireland, All categories: Sex, 65 and over"
DC2107NI0051,Count,PERSONS,"Europe: Northern Ireland, Males, All categories: Age"
DC2107NI0052,Count,PERSONS,"Europe: Northern Ireland, Males, 0 to 15"
DC2107NI0053,Count,PERSONS,"Europe: Northern Ireland, Males, 16 to 34"
DC2107NI0054,Count,PERSONS,"Europe: Northern Ireland, Males, 35 to 64"
DC2107NI0055,Count,PERSONS,"Europe: Northern Ireland, Males, 65 and over"
DC2107NI0056,Count,PERSONS,"Europe: Northern Ireland, Females, All categories: Age"
DC2107NI0057,Count,PERSONS,"Europe: Northern Ireland, Females, 0 to 15"
DC2107NI0058,Count,PERSONS,"Europe: Northern Ireland, Females, 16 to 34"
DC2107NI0059,Count,PERSONS,"Europe: Northern Ireland, Females, 35 to 64"
DC2107NI0060,Count,PERSONS,"Europe: Northern Ireland, Females, 65 and over"
DC2107NI0061,Count,PERSONS,"Europe: England, All categories: Sex, All categories: Age"
DC2107NI0062,Count,PERSONS,"Europe: England, All categories: Sex, 0 to 15"
DC2107NI0063,Count,PERSONS,"Europe: England, All categories: Sex, 16 to 34"
DC2107NI0064,Count,PERSONS,"Europe: England, All categories: Sex, 35 to 64"
DC2107NI0065,Count,PERSONS,"Europe: England, All categories: Sex, 65 and over"
DC2107NI0066,Count,PERSONS,"Europe: England, Males, All categories: Age"
DC2107NI0067,Count,PERSONS,"Europe: England, Males, 0 to 15"
DC2107NI0068,Count,PERSONS,"Europe: England, Males, 16 to 34"
DC2107NI0069,Count,PERSONS,"Europe: England, Males, 35 to 64"
DC2107NI0070,Count,PERSONS,"Europe: England, Males, 65 and over"
DC2107NI0071,Count,PERSONS,"Europe: England, Females, All categories: Age"
DC2107NI0072,Count,PERSONS,"Europe: England, Females, 0 to 15"
DC2107NI0073,Count,PERSONS,"Europe: England, Females, 16 to 34"
DC2107NI0074,Count,PERSONS,"Europe: England, Females, 35 to 64"
DC2107NI0075,Count,PERSONS,"Europe: England, Females, 65 and over"
DC2107NI0076,Count,PERSONS,"Europe: Republic of Ireland, All categories: Sex, All categories: Age"
DC2107NI0077,Count,PERSONS,"Europe: Republic of Ireland, All categories: Sex, 0 to 15"
DC2107NI0078,Count,PERSONS,"Europe: Republic of Ireland, All categories: Sex, 16 to 34"
DC2107NI0079,Count,PERSONS,"Europe: Republic of Ireland, All categories: Sex, 35 to 64"
DC2107NI0080,Count,PERSONS,"Europe: Republic of Ireland, All categories: Sex, 65 and over"
DC2107NI0081,Count,PERSONS,"Europe: Republic of Ireland, Males, All categories: Age"
DC2107NI0082,Count,PERSONS,"Europe: Republic of Ireland, Males, 0 to 15"
DC2107NI0083,Count,PERSONS,"Europe: Republic of Ireland, Males, 16 to 34"
DC2107NI0084,Count,PERSONS,"Europe: Republic of Ireland, Males, 35 to 64"
DC2107NI0085,Count,PERSONS,"Europe: Republic of Ireland, Males, 65 and over"
DC2107NI0086,Count,PERSONS,"Europe: Republic of Ireland, Females, All categories: Age"
DC2107NI0087,Count,PERSONS,"Europe: Republic of Ireland, Females, 0 to 15"
DC2107NI0088,Count,PERSONS,"Europe: Republic of Ireland, Females, 16 to 34"
DC2107NI0089,Count,PERSONS,"Europe: Republic of Ireland, Females, 35 to 64"
DC2107NI0090,Count,PERSONS,"Europe: Republic of Ireland, Females, 65 and over"
DC2107NI0091,Count,PERSONS,"Europe: Scotland, All categories: Sex, All categories: Age"
DC2107NI0092,Count,PERSONS,"Europe: Scotland, All categories: Sex, 0 to 15"
