ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC1111NI0001,Count,FAMILIES,"All families, All categories: Family Type"
DC1111NI0002,Count,FAMILIES,"All families, Lone parent family: Total"
DC1111NI0003,Count,FAMILIES,"All families, Lone parent family: Male parent"
DC1111NI0004,Count,FAMILIES,"All families, Lone parent family: Female parent"
DC1111NI0005,Count,FAMILIES,"All families, Couple family: Married or Same-sex civil partnership: Total"
DC1111NI0006,Count,FAMILIES,"All families, Couple family: Married or Same-sex civil partnership: Non step-family (all children belong to both members of the couple)"
DC1111NI0007,Count,FAMILIES,"All families, Couple family: Married or Same-sex civil partnership: Step-family"
DC1111NI0008,Count,FAMILIES,"All families, Couple family: Cohabiting: Non step-family (all children belong to both members of the couple) "
DC1111NI0009,Count,FAMILIES,"All families, Couple family: Cohabiting: Step-family"
DC1111NI0010,Count,FAMILIES,"FRP aged 24 and under: Total, All categories: Family Type"
DC1111NI0011,Count,FAMILIES,"FRP aged 24 and under: Total, Lone parent family: Total"
DC1111NI0012,Count,FAMILIES,"FRP aged 24 and under: Total, Lone parent family: Male parent"
DC1111NI0013,Count,FAMILIES,"FRP aged 24 and under: Total, Lone parent family: Female parent"
DC1111NI0014,Count,FAMILIES,"FRP aged 24 and under: Total, Couple family: Married or Same-sex civil partnership: Total"
DC1111NI0015,Count,FAMILIES,"FRP aged 24 and under: Total, Couple family: Married or Same-sex civil partnership: Non step-family (all children belong to both members of the couple)"
DC1111NI0016,Count,FAMILIES,"FRP aged 24 and under: Total, Couple family: Married or Same-sex civil partnership: Step-family"
DC1111NI0017,Count,FAMILIES,"FRP aged 24 and under: Total, Couple family: Cohabiting: Non step-family (all children belong to both members of the couple) "
DC1111NI0018,Count,FAMILIES,"FRP aged 24 and under: Total, Couple family: Cohabiting: Step-family"
DC1111NI0019,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, All categories: Family Type"
DC1111NI0020,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Lone parent family: Total"
DC1111NI0021,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Lone parent family: Male parent"
DC1111NI0022,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Lone parent family: Female parent"
DC1111NI0023,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Couple family: Married or Same-sex civil partnership: Total"
DC1111NI0024,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Couple family: Married or Same-sex civil partnership: Non step-family (all children belong to both members of the couple)"
DC1111NI0025,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Couple family: Married or Same-sex civil partnership: Step-family"
DC1111NI0026,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Couple family: Cohabiting: Non step-family (all children belong to both members of the couple) "
DC1111NI0027,Count,FAMILIES,"FRP aged 24 and under: No dependent children in family, Couple family: Cohabiting: Step-family"
DC1111NI0028,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, All categories: Family Type"
DC1111NI0029,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Lone parent family: Total"
DC1111NI0030,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Lone parent family: Male parent"
DC1111NI0031,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Lone parent family: Female parent"
DC1111NI0032,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Couple family: Married or Same-sex civil partnership: Total"
DC1111NI0033,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Couple family: Married or Same-sex civil partnership: Non step-family (all children belong to both members of the couple)"
DC1111NI0034,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Couple family: Married or Same-sex civil partnership: Step-family"
DC1111NI0035,Count,FAMILIES,"FRP aged 24 and under: One dependent child in family aged 0 to 4, Couple family: Cohabiting: Non step-family (all children belong to both members of the couple) "
