ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2304NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Health, All categories: Disability"
DC2304NI0002,Count,PERSONS,"All categories: Country of Birth, All categories: Health, Day-to-day activities limited a lot"
DC2304NI0003,Count,PERSONS,"All categories: Country of Birth, All categories: Health, Day-to-day activities limited a little"
DC2304NI0004,Count,PERSONS,"All categories: Country of Birth, All categories: Health, Day-to-day activities not limited"
DC2304NI0005,Count,PERSONS,"All categories: Country of Birth, Very good health, All categories: Disability"
DC2304NI0006,Count,PERSONS,"All categories: Country of Birth, Very good health, Day-to-day activities limited a lot"
DC2304NI0007,Count,PERSONS,"All categories: Country of Birth, Very good health, Day-to-day activities limited a little"
DC2304NI0008,Count,PERSONS,"All categories: Country of Birth, Very good health, Day-to-day activities not limited"
DC2304NI0009,Count,PERSONS,"All categories: Country of Birth, Good health, All categories: Disability"
DC2304NI0010,Count,PERSONS,"All categories: Country of Birth, Good health, Day-to-day activities limited a lot"
DC2304NI0011,Count,PERSONS,"All categories: Country of Birth, Good health, Day-to-day activities limited a little"
DC2304NI0012,Count,PERSONS,"All categories: Country of Birth, Good health, Day-to-day activities not limited"
DC2304NI0013,Count,PERSONS,"All categories: Country of Birth, Fair health, All categories: Disability"
DC2304NI0014,Count,PERSONS,"All categories: Country of Birth, Fair health, Day-to-day activities limited a lot"
DC2304NI0015,Count,PERSONS,"All categories: Country of Birth, Fair health, Day-to-day activities limited a little"
DC2304NI0016,Count,PERSONS,"All categories: Country of Birth, Fair health, Day-to-day activities not limited"
DC2304NI0017,Count,PERSONS,"All categories: Country of Birth, Bad health, All categories: Disability"
DC2304NI0018,Count,PERSONS,"All categories: Country of Birth, Bad health, Day-to-day activities limited a lot"
DC2304NI0019,Count,PERSONS,"All categories: Country of Birth, Bad health, Day-to-day activities limited a little"
DC2304NI0020,Count,PERSONS,"All categories: Country of Birth, Bad health, Day-to-day activities not limited"
DC2304NI0021,Count,PERSONS,"All categories: Country of Birth, Very bad health, All categories: Disability"
DC2304NI0022,Count,PERSONS,"All categories: Country of Birth, Very bad health, Day-to-day activities limited a lot"
DC2304NI0023,Count,PERSONS,"All categories: Country of Birth, Very bad health, Day-to-day activities limited a little"
DC2304NI0024,Count,PERSONS,"All categories: Country of Birth, Very bad health, Day-to-day activities not limited"
DC2304NI0025,Count,PERSONS,"Born outside Northern Ireland, All categories: Health, All categories: Disability"
DC2304NI0026,Count,PERSONS,"Born outside Northern Ireland, All categories: Health, Day-to-day activities limited a lot"
DC2304NI0027,Count,PERSONS,"Born outside Northern Ireland, All categories: Health, Day-to-day activities limited a little"
DC2304NI0028,Count,PERSONS,"Born outside Northern Ireland, All categories: Health, Day-to-day activities not limited"
DC2304NI0029,Count,PERSONS,"Born outside Northern Ireland, Very good health, All categories: Disability"
DC2304NI0030,Count,PERSONS,"Born outside Northern Ireland, Very good health, Day-to-day activities limited a lot"
DC2304NI0031,Count,PERSONS,"Born outside Northern Ireland, Very good health, Day-to-day activities limited a little"
DC2304NI0032,Count,PERSONS,"Born outside Northern Ireland, Very good health, Day-to-day activities not limited"
DC2304NI0033,Count,PERSONS,"Born outside Northern Ireland, Good health, All categories: Disability"
DC2304NI0034,Count,PERSONS,"Born outside Northern Ireland, Good health, Day-to-day activities limited a lot"
DC2304NI0035,Count,PERSONS,"Born outside Northern Ireland, Good health, Day-to-day activities limited a little"
DC2304NI0036,Count,PERSONS,"Born outside Northern Ireland, Good health, Day-to-day activities not limited"
DC2304NI0037,Count,PERSONS,"Born outside Northern Ireland, Fair health, All categories: Disability"
DC2304NI0038,Count,PERSONS,"Born outside Northern Ireland, Fair health, Day-to-day activities limited a lot"
DC2304NI0039,Count,PERSONS,"Born outside Northern Ireland, Fair health, Day-to-day activities limited a little"
DC2304NI0040,Count,PERSONS,"Born outside Northern Ireland, Fair health, Day-to-day activities not limited"
DC2304NI0041,Count,PERSONS,"Born outside Northern Ireland, Bad health, All categories: Disability"
DC2304NI0042,Count,PERSONS,"Born outside Northern Ireland, Bad health, Day-to-day activities limited a lot"
DC2304NI0043,Count,PERSONS,"Born outside Northern Ireland, Bad health, Day-to-day activities limited a little"
DC2304NI0044,Count,PERSONS,"Born outside Northern Ireland, Bad health, Day-to-day activities not limited"
DC2304NI0045,Count,PERSONS,"Born outside Northern Ireland, Very bad health, All categories: Disability"
DC2304NI0046,Count,PERSONS,"Born outside Northern Ireland, Very bad health, Day-to-day activities limited a lot"
DC2304NI0047,Count,PERSONS,"Born outside Northern Ireland, Very bad health, Day-to-day activities limited a little"
DC2304NI0048,Count,PERSONS,"Born outside Northern Ireland, Very bad health, Day-to-day activities not limited"
DC2304NI0049,Count,PERSONS,"Europe: Total, All categories: Health, All categories: Disability"
DC2304NI0050,Count,PERSONS,"Europe: Total, All categories: Health, Day-to-day activities limited a lot"
DC2304NI0051,Count,PERSONS,"Europe: Total, All categories: Health, Day-to-day activities limited a little"
DC2304NI0052,Count,PERSONS,"Europe: Total, All categories: Health, Day-to-day activities not limited"
