DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2409NI","COUNTRY OF BIRTH OF HRP BY HOUSEHOLD SIZE","All households","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. Country of Birth - 'Other' consists of persons born at sea or in the air, or with country of birth not stated.; 3. 'Member countries prior to 2004 expansion' includes United Kingdom (part not specified) and Ireland (part not specified).; 4. 'Accession Countries 2004 onwards' includes Republic of Cyprus; 'Other Non EU' includes Cyprus (not otherwise specified).; 5. 'HRP' is the Household Reference Person."
