DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3304NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY PROVISION OF UNPAID CARE BY AGE BY SEX","All usual residents","1. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last for at least 12 months.; 2. 'Provision of unpaid care' - the term 'care' covers any unpaid help or support to family members, friends, neightbours or others because of long-term physical or mental ill-health or disability, or problems related to old age.; 3. 'Age' is age at last birthday.; "
