ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2224NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Passports Held Class 1"
DC2224NI0002,Count,PERSONS,"All categories: Country of Birth, No passport"
DC2224NI0003,Count,PERSONS,"All categories: Country of Birth, EU/EEA Countries: United Kingdom"
DC2224NI0004,Count,PERSONS,"All categories: Country of Birth, EU/EEA Countries: Ireland"
DC2224NI0005,Count,PERSONS,"All categories: Country of Birth, EU/EEA Countries: Poland"
DC2224NI0006,Count,PERSONS,"All categories: Country of Birth, EU/EEA Countries: Lithuania"
DC2224NI0007,Count,PERSONS,"All categories: Country of Birth, EU/EEA Countries: Other EU/EEA"
DC2224NI0008,Count,PERSONS,"All categories: Country of Birth, Other"
DC2224NI0009,Count,PERSONS,"Born outside Northern Ireland, All categories: Passports Held Class 1"
DC2224NI0010,Count,PERSONS,"Born outside Northern Ireland, No passport"
DC2224NI0011,Count,PERSONS,"Born outside Northern Ireland, EU/EEA Countries: United Kingdom"
DC2224NI0012,Count,PERSONS,"Born outside Northern Ireland, EU/EEA Countries: Ireland"
DC2224NI0013,Count,PERSONS,"Born outside Northern Ireland, EU/EEA Countries: Poland"
DC2224NI0014,Count,PERSONS,"Born outside Northern Ireland, EU/EEA Countries: Lithuania"
DC2224NI0015,Count,PERSONS,"Born outside Northern Ireland, EU/EEA Countries: Other EU/EEA"
DC2224NI0016,Count,PERSONS,"Born outside Northern Ireland, Other"
DC2224NI0017,Count,PERSONS,"Europe, All categories: Passports Held Class 1"
DC2224NI0018,Count,PERSONS,"Europe, No passport"
DC2224NI0019,Count,PERSONS,"Europe, EU/EEA Countries: United Kingdom"
DC2224NI0020,Count,PERSONS,"Europe, EU/EEA Countries: Ireland"
DC2224NI0021,Count,PERSONS,"Europe, EU/EEA Countries: Poland"
DC2224NI0022,Count,PERSONS,"Europe, EU/EEA Countries: Lithuania"
DC2224NI0023,Count,PERSONS,"Europe, EU/EEA Countries: Other EU/EEA"
DC2224NI0024,Count,PERSONS,"Europe, Other"
DC2224NI0025,Count,PERSONS,"Europe: Northern Ireland, All categories: Passports Held Class 1"
DC2224NI0026,Count,PERSONS,"Europe: Northern Ireland, No passport"
DC2224NI0027,Count,PERSONS,"Europe: Northern Ireland, EU/EEA Countries: United Kingdom"
DC2224NI0028,Count,PERSONS,"Europe: Northern Ireland, EU/EEA Countries: Ireland"
DC2224NI0029,Count,PERSONS,"Europe: Northern Ireland, EU/EEA Countries: Poland"
DC2224NI0030,Count,PERSONS,"Europe: Northern Ireland, EU/EEA Countries: Lithuania"
DC2224NI0031,Count,PERSONS,"Europe: Northern Ireland, EU/EEA Countries: Other EU/EEA"
DC2224NI0032,Count,PERSONS,"Europe: Northern Ireland, Other"
DC2224NI0033,Count,PERSONS,"Europe: England, All categories: Passports Held Class 1"
DC2224NI0034,Count,PERSONS,"Europe: England, No passport"
