DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2205NI","PASSPORTS HELD (CLASSIFICATION 2) BY ETHNIC GROUP","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. 'EEA' is the European Economic Area and is as defined on Census day (27 March 2011).; 3. ‘Other’ includes British Overseas Territories.; "
