DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4302NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY TYPE OF COMMUNAL ESTABLISHMENT  BY AGE BY SEX","All usual residents in communal establishments (excluding staff and their families)","1. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months.; 2. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; 3. 'Residents' excludes staff or owners and family members of staff or owners.; 4. 'Age' is age at last birthday."
