ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2603NI0001,Count,PERSONS,"All categories: Sex, All categories: Occupation, All categories: Ethnic Group"
DC2603NI0002,Count,PERSONS,"All categories: Sex, All categories: Occupation, White: Total"
DC2603NI0003,Count,PERSONS,"All categories: Sex, All categories: Occupation, White: White"
DC2603NI0004,Count,PERSONS,"All categories: Sex, All categories: Occupation, White: Irish Traveller"
DC2603NI0005,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Total "
DC2603NI0006,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Chinese"
DC2603NI0007,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Indian"
DC2603NI0008,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Pakistani"
DC2603NI0009,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Bangladeshi"
DC2603NI0010,Count,PERSONS,"All categories: Sex, All categories: Occupation, Asian: Other Asian"
DC2603NI0011,Count,PERSONS,"All categories: Sex, All categories: Occupation, Black: Total  "
DC2603NI0012,Count,PERSONS,"All categories: Sex, All categories: Occupation, Black: Caribbean"
DC2603NI0013,Count,PERSONS,"All categories: Sex, All categories: Occupation, Black: African"
DC2603NI0014,Count,PERSONS,"All categories: Sex, All categories: Occupation, Black: Other"
DC2603NI0015,Count,PERSONS,"All categories: Sex, All categories: Occupation, Mixed"
DC2603NI0016,Count,PERSONS,"All categories: Sex, All categories: Occupation, Other"
DC2603NI0017,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, All categories: Ethnic Group"
DC2603NI0018,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, White: Total"
DC2603NI0019,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, White: White"
DC2603NI0020,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, White: Irish Traveller"
DC2603NI0021,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Total "
DC2603NI0022,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Chinese"
DC2603NI0023,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Indian"
DC2603NI0024,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Pakistani"
DC2603NI0025,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Bangladeshi"
DC2603NI0026,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Asian: Other Asian"
DC2603NI0027,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Black: Total  "
DC2603NI0028,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Black: Caribbean"
DC2603NI0029,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Black: African"
DC2603NI0030,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Black: Other"
DC2603NI0031,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Mixed"
DC2603NI0032,Count,PERSONS,"All categories: Sex, 1. Managers, directors and senior officials, Other"
DC2603NI0033,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, All categories: Ethnic Group"
DC2603NI0034,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, White: Total"
DC2603NI0035,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, White: White"
DC2603NI0036,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, White: Irish Traveller"
DC2603NI0037,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Total "
DC2603NI0038,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Chinese"
DC2603NI0039,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Indian"
DC2603NI0040,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Pakistani"
DC2603NI0041,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Bangladeshi"
DC2603NI0042,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Asian: Other Asian"
DC2603NI0043,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Black: Total  "
DC2603NI0044,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Black: Caribbean"
DC2603NI0045,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Black: African"
DC2603NI0046,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Black: Other"
DC2603NI0047,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Mixed"
DC2603NI0048,Count,PERSONS,"All categories: Sex, 11. Corporate managers and directors, Other"
DC2603NI0049,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, All categories: Ethnic Group"
DC2603NI0050,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, White: Total"
DC2603NI0051,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, White: White"
DC2603NI0052,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, White: Irish Traveller"
DC2603NI0053,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Total "
DC2603NI0054,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Chinese"
DC2603NI0055,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Indian"
DC2603NI0056,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Pakistani"
DC2603NI0057,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Bangladeshi"
DC2603NI0058,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Asian: Other Asian"
DC2603NI0059,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Black: Total  "
DC2603NI0060,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Black: Caribbean"
DC2603NI0061,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Black: African"
DC2603NI0062,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Black: Other"
DC2603NI0063,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Mixed"
DC2603NI0064,Count,PERSONS,"All categories: Sex, 12. Other managers and proprietors, Other"
DC2603NI0065,Count,PERSONS,"All categories: Sex, 2. Professional occupations, All categories: Ethnic Group"
DC2603NI0066,Count,PERSONS,"All categories: Sex, 2. Professional occupations, White: Total"
DC2603NI0067,Count,PERSONS,"All categories: Sex, 2. Professional occupations, White: White"
DC2603NI0068,Count,PERSONS,"All categories: Sex, 2. Professional occupations, White: Irish Traveller"
DC2603NI0069,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Total "
DC2603NI0070,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Chinese"
DC2603NI0071,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Indian"
DC2603NI0072,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Pakistani"
DC2603NI0073,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Bangladeshi"
DC2603NI0074,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Asian: Other Asian"
DC2603NI0075,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Black: Total  "
DC2603NI0076,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Black: Caribbean"
DC2603NI0077,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Black: African"
DC2603NI0078,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Black: Other"
DC2603NI0079,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Mixed"
DC2603NI0080,Count,PERSONS,"All categories: Sex, 2. Professional occupations, Other"
DC2603NI0081,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, All categories: Ethnic Group"
DC2603NI0082,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, White: Total"
DC2603NI0083,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, White: White"
DC2603NI0084,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, White: Irish Traveller"
DC2603NI0085,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Total "
DC2603NI0086,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Chinese"
DC2603NI0087,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Indian"
DC2603NI0088,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Pakistani"
DC2603NI0089,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Bangladeshi"
DC2603NI0090,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Asian: Other Asian"
DC2603NI0091,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Black: Total  "
DC2603NI0092,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Black: Caribbean"
DC2603NI0093,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Black: African"
DC2603NI0094,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Black: Other"
DC2603NI0095,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Mixed"
DC2603NI0096,Count,PERSONS,"All categories: Sex, 21. Science, research, engineering and technology professionals, Other"
DC2603NI0097,Count,PERSONS,"All categories: Sex, 22. Health professionals, All categories: Ethnic Group"
DC2603NI0098,Count,PERSONS,"All categories: Sex, 22. Health professionals, White: Total"
DC2603NI0099,Count,PERSONS,"All categories: Sex, 22. Health professionals, White: White"
DC2603NI0100,Count,PERSONS,"All categories: Sex, 22. Health professionals, White: Irish Traveller"
DC2603NI0101,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Total "
DC2603NI0102,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Chinese"
DC2603NI0103,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Indian"
DC2603NI0104,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Pakistani"
DC2603NI0105,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Bangladeshi"
DC2603NI0106,Count,PERSONS,"All categories: Sex, 22. Health professionals, Asian: Other Asian"
DC2603NI0107,Count,PERSONS,"All categories: Sex, 22. Health professionals, Black: Total  "
DC2603NI0108,Count,PERSONS,"All categories: Sex, 22. Health professionals, Black: Caribbean"
DC2603NI0109,Count,PERSONS,"All categories: Sex, 22. Health professionals, Black: African"
DC2603NI0110,Count,PERSONS,"All categories: Sex, 22. Health professionals, Black: Other"
DC2603NI0111,Count,PERSONS,"All categories: Sex, 22. Health professionals, Mixed"
DC2603NI0112,Count,PERSONS,"All categories: Sex, 22. Health professionals, Other"
DC2603NI0113,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, All categories: Ethnic Group"
DC2603NI0114,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, White: Total"
DC2603NI0115,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, White: White"
DC2603NI0116,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, White: Irish Traveller"
DC2603NI0117,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, Asian: Total "
DC2603NI0118,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, Asian: Chinese"
DC2603NI0119,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, Asian: Indian"
DC2603NI0120,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, Asian: Pakistani"
DC2603NI0121,Count,PERSONS,"All categories: Sex, 23. Teaching and educational professionals, Asian: Bangladeshi"
