DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2230NI","PASSPORTS HELD (CLASSIFICATION 1) BY KNOWLEDGE OF ULSTER-SCOTS","All usual residents aged 3 and over","1. An ability to speak, read or write Ulster-Scots does not imply an ability to understand Ulster-Scots unless stated. Persons in these categories may or may not have the ability to understand Ulster-Scots.; 2. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 3. 'EEA' is the European Economic Area and is as defined on Census day (27 March 2011).; 4. ‘United Kingdom’ includes British Overseas Territories.; "
