ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2242NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Religion brought up in"
DC2242NI0002,Count,PERSONS,"All categories: Country of Birth, Catholic"
DC2242NI0003,Count,PERSONS,"All categories: Country of Birth, Protestant and Other Christian (including Christian related)"
DC2242NI0004,Count,PERSONS,"All categories: Country of Birth, Other religions"
DC2242NI0005,Count,PERSONS,"All categories: Country of Birth, None"
DC2242NI0006,Count,PERSONS,"Born outside Northern Ireland, All categories: Religion brought up in"
DC2242NI0007,Count,PERSONS,"Born outside Northern Ireland, Catholic"
DC2242NI0008,Count,PERSONS,"Born outside Northern Ireland, Protestant and Other Christian (including Christian related)"
DC2242NI0009,Count,PERSONS,"Born outside Northern Ireland, Other religions"
DC2242NI0010,Count,PERSONS,"Born outside Northern Ireland, None"
DC2242NI0011,Count,PERSONS,"Europe, All categories: Religion brought up in"
DC2242NI0012,Count,PERSONS,"Europe, Catholic"
DC2242NI0013,Count,PERSONS,"Europe, Protestant and Other Christian (including Christian related)"
DC2242NI0014,Count,PERSONS,"Europe, Other religions"
DC2242NI0015,Count,PERSONS,"Europe, None"
DC2242NI0016,Count,PERSONS,"Europe: Northern Ireland, All categories: Religion brought up in"
DC2242NI0017,Count,PERSONS,"Europe: Northern Ireland, Catholic"
DC2242NI0018,Count,PERSONS,"Europe: Northern Ireland, Protestant and Other Christian (including Christian related)"
DC2242NI0019,Count,PERSONS,"Europe: Northern Ireland, Other religions"
DC2242NI0020,Count,PERSONS,"Europe: Northern Ireland, None"
DC2242NI0021,Count,PERSONS,"Europe: England, All categories: Religion brought up in"
DC2242NI0022,Count,PERSONS,"Europe: England, Catholic"
DC2242NI0023,Count,PERSONS,"Europe: England, Protestant and Other Christian (including Christian related)"
DC2242NI0024,Count,PERSONS,"Europe: England, Other religions"
DC2242NI0025,Count,PERSONS,"Europe: England, None"
DC2242NI0026,Count,PERSONS,"Europe: Republic of Ireland, All categories: Religion brought up in"
DC2242NI0027,Count,PERSONS,"Europe: Republic of Ireland, Catholic"
DC2242NI0028,Count,PERSONS,"Europe: Republic of Ireland, Protestant and Other Christian (including Christian related)"
DC2242NI0029,Count,PERSONS,"Europe: Republic of Ireland, Other religions"
DC2242NI0030,Count,PERSONS,"Europe: Republic of Ireland, None"
DC2242NI0031,Count,PERSONS,"Europe: Scotland, All categories: Religion brought up in"
DC2242NI0032,Count,PERSONS,"Europe: Scotland, Catholic"
DC2242NI0033,Count,PERSONS,"Europe: Scotland, Protestant and Other Christian (including Christian related)"
DC2242NI0034,Count,PERSONS,"Europe: Scotland, Other religions"
DC2242NI0035,Count,PERSONS,"Europe: Scotland, None"
DC2242NI0036,Count,PERSONS,"Europe: Wales, All categories: Religion brought up in"
DC2242NI0037,Count,PERSONS,"Europe: Wales, Catholic"
DC2242NI0038,Count,PERSONS,"Europe: Wales, Protestant and Other Christian (including Christian related)"
DC2242NI0039,Count,PERSONS,"Europe: Wales, Other religions"
DC2242NI0040,Count,PERSONS,"Europe: Wales, None"
DC2242NI0041,Count,PERSONS,"Europe: Channel Islands and Isle of Man, All categories: Religion brought up in"
DC2242NI0042,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Catholic"
DC2242NI0043,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Protestant and Other Christian (including Christian related)"
DC2242NI0044,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Other religions"
DC2242NI0045,Count,PERSONS,"Europe: Channel Islands and Isle of Man, None"
DC2242NI0046,Count,PERSONS,"Europe: Other Europe: EU, All categories: Religion brought up in"
DC2242NI0047,Count,PERSONS,"Europe: Other Europe: EU, Catholic"
DC2242NI0048,Count,PERSONS,"Europe: Other Europe: EU, Protestant and Other Christian (including Christian related)"
DC2242NI0049,Count,PERSONS,"Europe: Other Europe: EU, Other religions"
DC2242NI0050,Count,PERSONS,"Europe: Other Europe: EU, None"
DC2242NI0051,Count,PERSONS,"Europe: Member countries prior to 2004 expansion, All categories: Religion brought up in"
DC2242NI0052,Count,PERSONS,"Europe: Member countries prior to 2004 expansion, Catholic"
DC2242NI0053,Count,PERSONS,"Europe: Member countries prior to 2004 expansion, Protestant and Other Christian (including Christian related)"
DC2242NI0054,Count,PERSONS,"Europe: Member countries prior to 2004 expansion, Other religions"
