ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2246NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All usual residents aged 3 and over"
DC2246NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Ulster-Scots: Total"
DC2246NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Ulster-Scots: Catholic"
DC2246NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Ulster-Scots: Other religions"
DC2246NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, Some ability in Ulster-Scots: None"
DC2246NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Ulster-Scots: Total"
DC2246NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Ulster-Scots: Catholic"
DC2246NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0010,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Ulster-Scots: Other religions"
DC2246NI0011,Count,PERSONS,"All categories: Sex, All categories: Age, No ability in Ulster-Scots: None"
DC2246NI0012,Count,PERSONS,"All categories: Sex, Aged 3 to 11, All usual residents aged 3 and over"
DC2246NI0013,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Ulster-Scots: Total"
DC2246NI0014,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Ulster-Scots: Catholic"
DC2246NI0015,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0016,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Ulster-Scots: Other religions"
DC2246NI0017,Count,PERSONS,"All categories: Sex, Aged 3 to 11, Some ability in Ulster-Scots: None"
DC2246NI0018,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Ulster-Scots: Total"
DC2246NI0019,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Ulster-Scots: Catholic"
DC2246NI0020,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0021,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Ulster-Scots: Other religions"
DC2246NI0022,Count,PERSONS,"All categories: Sex, Aged 3 to 11, No ability in Ulster-Scots: None"
DC2246NI0023,Count,PERSONS,"All categories: Sex, Aged 12 to 15, All usual residents aged 3 and over"
DC2246NI0024,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Ulster-Scots: Total"
DC2246NI0025,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Ulster-Scots: Catholic"
DC2246NI0026,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0027,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Ulster-Scots: Other religions"
DC2246NI0028,Count,PERSONS,"All categories: Sex, Aged 12 to 15, Some ability in Ulster-Scots: None"
DC2246NI0029,Count,PERSONS,"All categories: Sex, Aged 12 to 15, No ability in Ulster-Scots: Total"
DC2246NI0030,Count,PERSONS,"All categories: Sex, Aged 12 to 15, No ability in Ulster-Scots: Catholic"
DC2246NI0031,Count,PERSONS,"All categories: Sex, Aged 12 to 15, No ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0032,Count,PERSONS,"All categories: Sex, Aged 12 to 15, No ability in Ulster-Scots: Other religions"
DC2246NI0033,Count,PERSONS,"All categories: Sex, Aged 12 to 15, No ability in Ulster-Scots: None"
DC2246NI0034,Count,PERSONS,"All categories: Sex, Aged 16 to 24, All usual residents aged 3 and over"
DC2246NI0035,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Some ability in Ulster-Scots: Total"
DC2246NI0036,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Some ability in Ulster-Scots: Catholic"
DC2246NI0037,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0038,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Some ability in Ulster-Scots: Other religions"
DC2246NI0039,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Some ability in Ulster-Scots: None"
DC2246NI0040,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No ability in Ulster-Scots: Total"
DC2246NI0041,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No ability in Ulster-Scots: Catholic"
DC2246NI0042,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0043,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No ability in Ulster-Scots: Other religions"
DC2246NI0044,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No ability in Ulster-Scots: None"
DC2246NI0045,Count,PERSONS,"All categories: Sex, Aged 25 to 34, All usual residents aged 3 and over"
DC2246NI0046,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Some ability in Ulster-Scots: Total"
DC2246NI0047,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Some ability in Ulster-Scots: Catholic"
DC2246NI0048,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0049,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Some ability in Ulster-Scots: Other religions"
DC2246NI0050,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Some ability in Ulster-Scots: None"
DC2246NI0051,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No ability in Ulster-Scots: Total"
DC2246NI0052,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No ability in Ulster-Scots: Catholic"
DC2246NI0053,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0054,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No ability in Ulster-Scots: Other religions"
DC2246NI0055,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No ability in Ulster-Scots: None"
DC2246NI0056,Count,PERSONS,"All categories: Sex, Aged 35 to 54, All usual residents aged 3 and over"
DC2246NI0057,Count,PERSONS,"All categories: Sex, Aged 35 to 54, Some ability in Ulster-Scots: Total"
DC2246NI0058,Count,PERSONS,"All categories: Sex, Aged 35 to 54, Some ability in Ulster-Scots: Catholic"
DC2246NI0059,Count,PERSONS,"All categories: Sex, Aged 35 to 54, Some ability in Ulster-Scots: Protestant and Other Christian (including Christian related)"
DC2246NI0060,Count,PERSONS,"All categories: Sex, Aged 35 to 54, Some ability in Ulster-Scots: Other religions"
DC2246NI0061,Count,PERSONS,"All categories: Sex, Aged 35 to 54, Some ability in Ulster-Scots: None"
DC2246NI0062,Count,PERSONS,"All categories: Sex, Aged 35 to 54, No ability in Ulster-Scots: Total"
DC2246NI0063,Count,PERSONS,"All categories: Sex, Aged 35 to 54, No ability in Ulster-Scots: Catholic"
