ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4410NI0001,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, All households"
DC4410NI0002,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: None"
DC4410NI0003,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0004,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0005,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0006,Count,HOUSEHOLDS,"All categories: Tenure, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0007,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, All households"
DC4410NI0008,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, Number of usual residents aged 17 or over in households: None"
DC4410NI0009,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0010,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0011,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0012,Count,HOUSEHOLDS,"All categories: Tenure, No cars or vans in household, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0013,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, All households"
DC4410NI0014,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, Number of usual residents aged 17 or over in households: None"
DC4410NI0015,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0016,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0017,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0018,Count,HOUSEHOLDS,"All categories: Tenure, 1 car or van in household, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0019,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, All households"
DC4410NI0020,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, Number of usual residents aged 17 or over in households: None"
DC4410NI0021,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0022,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0023,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0024,Count,HOUSEHOLDS,"All categories: Tenure, 2 cars or vans in household, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0025,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, All households"
DC4410NI0026,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, Number of usual residents aged 17 or over in households: None"
DC4410NI0027,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0028,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0029,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0030,Count,HOUSEHOLDS,"All categories: Tenure, 3 cars or vans in household, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0031,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, All households"
DC4410NI0032,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, Number of usual residents aged 17 or over in households: None"
DC4410NI0033,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0034,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0035,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, Number of usual residents aged 17 or over in households: 3 people"
DC4410NI0036,Count,HOUSEHOLDS,"All categories: Tenure, 4 or more cars or vans in household, Number of usual residents aged 17 or over in households: 4 people or more"
DC4410NI0037,Count,HOUSEHOLDS,"Owner occupied, All categories: Car or Van Availability, All households"
DC4410NI0038,Count,HOUSEHOLDS,"Owner occupied, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: None"
DC4410NI0039,Count,HOUSEHOLDS,"Owner occupied, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 1 person"
DC4410NI0040,Count,HOUSEHOLDS,"Owner occupied, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 2 people"
DC4410NI0041,Count,HOUSEHOLDS,"Owner occupied, All categories: Car or Van Availability, Number of usual residents aged 17 or over in households: 3 people"
