ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2406NI0001,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Total"
DC2406NI0002,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Northern Ireland"
DC2406NI0003,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: England"
DC2406NI0004,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Scotland"
DC2406NI0005,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Wales"
DC2406NI0006,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Republic of Ireland"
DC2406NI0007,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Other EU: Member countries prior to 2004 expansion"
DC2406NI0008,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Other EU: Accession countries 2004 onwards"
DC2406NI0009,Count,PERSONS,"All categories: Communal Establishments, All categories: Sex, Country of Birth: Other"
DC2406NI0010,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Total"
DC2406NI0011,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Northern Ireland"
DC2406NI0012,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: England"
DC2406NI0013,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Scotland"
DC2406NI0014,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Wales"
DC2406NI0015,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Republic of Ireland"
DC2406NI0016,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Other EU: Member countries prior to 2004 expansion"
DC2406NI0017,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Other EU: Accession countries 2004 onwards"
DC2406NI0018,Count,PERSONS,"All categories: Communal Establishments, Males, Country of Birth: Other"
DC2406NI0019,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Total"
DC2406NI0020,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Northern Ireland"
DC2406NI0021,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: England"
DC2406NI0022,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Scotland"
DC2406NI0023,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Wales"
DC2406NI0024,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Republic of Ireland"
DC2406NI0025,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Other EU: Member countries prior to 2004 expansion"
DC2406NI0026,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Other EU: Accession countries 2004 onwards"
DC2406NI0027,Count,PERSONS,"All categories: Communal Establishments, Females, Country of Birth: Other"
DC2406NI0028,Count,PERSONS,"Medical and care establishment, All categories: Sex, Country of Birth: Total"
DC2406NI0029,Count,PERSONS,"Medical and care establishment, All categories: Sex, Country of Birth: Northern Ireland"
DC2406NI0030,Count,PERSONS,"Medical and care establishment, All categories: Sex, Country of Birth: England"
DC2406NI0031,Count,PERSONS,"Medical and care establishment, All categories: Sex, Country of Birth: Scotland"
DC2406NI0032,Count,PERSONS,"Medical and care establishment, All categories: Sex, Country of Birth: Wales"
