DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6104NI","ECONOMIC ACTIVITY BY HOUSEHOLD TYPE BY TENURE BY AGE OF FULL-TIME STUDENTS","All full-time students and schoolchildren aged 16 and over at their term-time address","1. The terms used to describe tenure are defined as:; Owner occupied: either owns outright or owns with a mortgage or loan and includes Shared ownership: pays part rent and part mortgage for this table.; Private rented: rented from a private landlord or letting agency, employer of a household member, or relative or friend of a household member or other person and includes lives rent free for this table.; 2. 'Other household type' covers students living in a household with others, where one or more of them is not a student.; 3. 'Age' is age at last birthday."
