DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2248NI","ETHNIC GROUP BY RELIGION OR RELIGION BROUGHT UP IN","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; "
