ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2222NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Main Language"
DC2222NI0002,Count,PERSONS,"All categories: Country of Birth, English"
DC2222NI0003,Count,PERSONS,"All categories: Country of Birth, Polish "
DC2222NI0004,Count,PERSONS,"All categories: Country of Birth, Lithuanian"
DC2222NI0005,Count,PERSONS,"All categories: Country of Birth, Irish (Gaelic)"
DC2222NI0006,Count,PERSONS,"All categories: Country of Birth, Portuguese "
DC2222NI0007,Count,PERSONS,"All categories: Country of Birth, Slovak"
DC2222NI0008,Count,PERSONS,"All categories: Country of Birth, Chinese"
DC2222NI0009,Count,PERSONS,"All categories: Country of Birth, Tagalog/Filipino"
DC2222NI0010,Count,PERSONS,"All categories: Country of Birth, Latvian "
DC2222NI0011,Count,PERSONS,"All categories: Country of Birth, Russian"
DC2222NI0012,Count,PERSONS,"All categories: Country of Birth, Malayalam"
DC2222NI0013,Count,PERSONS,"All categories: Country of Birth, Hungarian"
DC2222NI0014,Count,PERSONS,"All categories: Country of Birth, Other"
DC2222NI0015,Count,PERSONS,"Born outside Northern Ireland, All categories: Main Language"
DC2222NI0016,Count,PERSONS,"Born outside Northern Ireland, English"
DC2222NI0017,Count,PERSONS,"Born outside Northern Ireland, Polish "
DC2222NI0018,Count,PERSONS,"Born outside Northern Ireland, Lithuanian"
DC2222NI0019,Count,PERSONS,"Born outside Northern Ireland, Irish (Gaelic)"
DC2222NI0020,Count,PERSONS,"Born outside Northern Ireland, Portuguese "
DC2222NI0021,Count,PERSONS,"Born outside Northern Ireland, Slovak"
DC2222NI0022,Count,PERSONS,"Born outside Northern Ireland, Chinese"
DC2222NI0023,Count,PERSONS,"Born outside Northern Ireland, Tagalog/Filipino"
DC2222NI0024,Count,PERSONS,"Born outside Northern Ireland, Latvian "
DC2222NI0025,Count,PERSONS,"Born outside Northern Ireland, Russian"
DC2222NI0026,Count,PERSONS,"Born outside Northern Ireland, Malayalam"
DC2222NI0027,Count,PERSONS,"Born outside Northern Ireland, Hungarian"
DC2222NI0028,Count,PERSONS,"Born outside Northern Ireland, Other"
DC2222NI0029,Count,PERSONS,"Europe, All categories: Main Language"
DC2222NI0030,Count,PERSONS,"Europe, English"
DC2222NI0031,Count,PERSONS,"Europe, Polish "
DC2222NI0032,Count,PERSONS,"Europe, Lithuanian"
DC2222NI0033,Count,PERSONS,"Europe, Irish (Gaelic)"
DC2222NI0034,Count,PERSONS,"Europe, Portuguese "
DC2222NI0035,Count,PERSONS,"Europe, Slovak"
DC2222NI0036,Count,PERSONS,"Europe, Chinese"
DC2222NI0037,Count,PERSONS,"Europe, Tagalog/Filipino"
DC2222NI0038,Count,PERSONS,"Europe, Latvian "
DC2222NI0039,Count,PERSONS,"Europe, Russian"
DC2222NI0040,Count,PERSONS,"Europe, Malayalam"
DC2222NI0041,Count,PERSONS,"Europe, Hungarian"
DC2222NI0042,Count,PERSONS,"Europe, Other"
DC2222NI0043,Count,PERSONS,"Europe: Northern Ireland, All categories: Main Language"
DC2222NI0044,Count,PERSONS,"Europe: Northern Ireland, English"
DC2222NI0045,Count,PERSONS,"Europe: Northern Ireland, Polish "
DC2222NI0046,Count,PERSONS,"Europe: Northern Ireland, Lithuanian"
DC2222NI0047,Count,PERSONS,"Europe: Northern Ireland, Irish (Gaelic)"
DC2222NI0048,Count,PERSONS,"Europe: Northern Ireland, Portuguese "
DC2222NI0049,Count,PERSONS,"Europe: Northern Ireland, Slovak"
DC2222NI0050,Count,PERSONS,"Europe: Northern Ireland, Chinese"
DC2222NI0051,Count,PERSONS,"Europe: Northern Ireland, Tagalog/Filipino"
DC2222NI0052,Count,PERSONS,"Europe: Northern Ireland, Latvian "
DC2222NI0053,Count,PERSONS,"Europe: Northern Ireland, Russian"
DC2222NI0054,Count,PERSONS,"Europe: Northern Ireland, Malayalam"
DC2222NI0055,Count,PERSONS,"Europe: Northern Ireland, Hungarian"
DC2222NI0056,Count,PERSONS,"Europe: Northern Ireland, Other"
DC2222NI0057,Count,PERSONS,"Europe: England, All categories: Main Language"
DC2222NI0058,Count,PERSONS,"Europe: England, English"
DC2222NI0059,Count,PERSONS,"Europe: England, Polish "
DC2222NI0060,Count,PERSONS,"Europe: England, Lithuanian"
DC2222NI0061,Count,PERSONS,"Europe: England, Irish (Gaelic)"
DC2222NI0062,Count,PERSONS,"Europe: England, Portuguese "
DC2222NI0063,Count,PERSONS,"Europe: England, Slovak"
DC2222NI0064,Count,PERSONS,"Europe: England, Chinese"
DC2222NI0065,Count,PERSONS,"Europe: England, Tagalog/Filipino"
DC2222NI0066,Count,PERSONS,"Europe: England, Latvian "
DC2222NI0067,Count,PERSONS,"Europe: England, Russian"
DC2222NI0068,Count,PERSONS,"Europe: England, Malayalam"
DC2222NI0069,Count,PERSONS,"Europe: England, Hungarian"
DC2222NI0070,Count,PERSONS,"Europe: England, Other"
DC2222NI0071,Count,PERSONS,"Europe: Republic of Ireland, All categories: Main Language"
DC2222NI0072,Count,PERSONS,"Europe: Republic of Ireland, English"
DC2222NI0073,Count,PERSONS,"Europe: Republic of Ireland, Polish "
DC2222NI0074,Count,PERSONS,"Europe: Republic of Ireland, Lithuanian"
DC2222NI0075,Count,PERSONS,"Europe: Republic of Ireland, Irish (Gaelic)"
DC2222NI0076,Count,PERSONS,"Europe: Republic of Ireland, Portuguese "
DC2222NI0077,Count,PERSONS,"Europe: Republic of Ireland, Slovak"
DC2222NI0078,Count,PERSONS,"Europe: Republic of Ireland, Chinese"
DC2222NI0079,Count,PERSONS,"Europe: Republic of Ireland, Tagalog/Filipino"
DC2222NI0080,Count,PERSONS,"Europe: Republic of Ireland, Latvian "
DC2222NI0081,Count,PERSONS,"Europe: Republic of Ireland, Russian"
DC2222NI0082,Count,PERSONS,"Europe: Republic of Ireland, Malayalam"
DC2222NI0083,Count,PERSONS,"Europe: Republic of Ireland, Hungarian"
DC2222NI0084,Count,PERSONS,"Europe: Republic of Ireland, Other"
DC2222NI0085,Count,PERSONS,"Europe: Scotland, All categories: Main Language"
DC2222NI0086,Count,PERSONS,"Europe: Scotland, English"
DC2222NI0087,Count,PERSONS,"Europe: Scotland, Polish "
DC2222NI0088,Count,PERSONS,"Europe: Scotland, Lithuanian"
DC2222NI0089,Count,PERSONS,"Europe: Scotland, Irish (Gaelic)"
DC2222NI0090,Count,PERSONS,"Europe: Scotland, Portuguese "
DC2222NI0091,Count,PERSONS,"Europe: Scotland, Slovak"
DC2222NI0092,Count,PERSONS,"Europe: Scotland, Chinese"
DC2222NI0093,Count,PERSONS,"Europe: Scotland, Tagalog/Filipino"
DC2222NI0094,Count,PERSONS,"Europe: Scotland, Latvian "
DC2222NI0095,Count,PERSONS,"Europe: Scotland, Russian"
DC2222NI0096,Count,PERSONS,"Europe: Scotland, Malayalam"
DC2222NI0097,Count,PERSONS,"Europe: Scotland, Hungarian"
DC2222NI0098,Count,PERSONS,"Europe: Scotland, Other"
DC2222NI0099,Count,PERSONS,"Europe: Wales, All categories: Main Language"
DC2222NI0100,Count,PERSONS,"Europe: Wales, English"
DC2222NI0101,Count,PERSONS,"Europe: Wales, Polish "
DC2222NI0102,Count,PERSONS,"Europe: Wales, Lithuanian"
DC2222NI0103,Count,PERSONS,"Europe: Wales, Irish (Gaelic)"
DC2222NI0104,Count,PERSONS,"Europe: Wales, Portuguese "
DC2222NI0105,Count,PERSONS,"Europe: Wales, Slovak"
DC2222NI0106,Count,PERSONS,"Europe: Wales, Chinese"
DC2222NI0107,Count,PERSONS,"Europe: Wales, Tagalog/Filipino"
DC2222NI0108,Count,PERSONS,"Europe: Wales, Latvian "
DC2222NI0109,Count,PERSONS,"Europe: Wales, Russian"
DC2222NI0110,Count,PERSONS,"Europe: Wales, Malayalam"
DC2222NI0111,Count,PERSONS,"Europe: Wales, Hungarian"
DC2222NI0112,Count,PERSONS,"Europe: Wales, Other"
DC2222NI0113,Count,PERSONS,"Europe: Channel Islands and Isle of Man, All categories: Main Language"
DC2222NI0114,Count,PERSONS,"Europe: Channel Islands and Isle of Man, English"
DC2222NI0115,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Polish "
DC2222NI0116,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Lithuanian"
DC2222NI0117,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Irish (Gaelic)"
DC2222NI0118,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Portuguese "
DC2222NI0119,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Slovak"
DC2222NI0120,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Chinese"
DC2222NI0121,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Tagalog/Filipino"
DC2222NI0122,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Latvian "
DC2222NI0123,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Russian"
DC2222NI0124,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Malayalam"
DC2222NI0125,Count,PERSONS,"Europe: Channel Islands and Isle of Man, Hungarian"
