ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2227NI0001,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, All usual residents aged 3 and over"
DC2227NI0002,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Ulster-Scots: Total"
DC2227NI0003,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0004,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0005,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0006,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0007,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Ulster-Scots: Total"
DC2227NI0008,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0009,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0010,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Ulster-Scots: Born in Scotland"
DC2227NI0011,Count,PERSONS,"All categories: Religion Brought Up In, All categories: Age, No ability in Ulster-Scots: Born elsewhere"
DC2227NI0012,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, All usual residents aged 3 and over"
DC2227NI0013,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Ulster-Scots: Total"
DC2227NI0014,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0015,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0016,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0017,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0018,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, No ability in Ulster-Scots: Total"
DC2227NI0019,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0020,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, No ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0021,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, No ability in Ulster-Scots: Born in Scotland"
DC2227NI0022,Count,PERSONS,"All categories: Religion Brought Up In, Aged 3 to 11, No ability in Ulster-Scots: Born elsewhere"
DC2227NI0023,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, All usual residents aged 3 and over"
DC2227NI0024,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, Some ability in Ulster-Scots: Total"
DC2227NI0025,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0026,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0027,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0028,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0029,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, No ability in Ulster-Scots: Total"
DC2227NI0030,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0031,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, No ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0032,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, No ability in Ulster-Scots: Born in Scotland"
DC2227NI0033,Count,PERSONS,"All categories: Religion Brought Up In, Aged 12 to 15, No ability in Ulster-Scots: Born elsewhere"
DC2227NI0034,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, All usual residents aged 3 and over"
DC2227NI0035,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, Some ability in Ulster-Scots: Total"
DC2227NI0036,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0037,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0038,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0039,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0040,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, No ability in Ulster-Scots: Total"
DC2227NI0041,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0042,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, No ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0043,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, No ability in Ulster-Scots: Born in Scotland"
DC2227NI0044,Count,PERSONS,"All categories: Religion Brought Up In, Aged 16 to 24, No ability in Ulster-Scots: Born elsewhere"
DC2227NI0045,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, All usual residents aged 3 and over"
DC2227NI0046,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, Some ability in Ulster-Scots: Total"
DC2227NI0047,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0048,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0049,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0050,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0051,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, No ability in Ulster-Scots: Total"
DC2227NI0052,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0053,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, No ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0054,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, No ability in Ulster-Scots: Born in Scotland"
DC2227NI0055,Count,PERSONS,"All categories: Religion Brought Up In, Aged 25 to 34, No ability in Ulster-Scots: Born elsewhere"
DC2227NI0056,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, All usual residents aged 3 and over"
DC2227NI0057,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, Some ability in Ulster-Scots: Total"
DC2227NI0058,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, Some ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0059,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, Some ability in Ulster-Scots: Born in Republic of Ireland"
DC2227NI0060,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, Some ability in Ulster-Scots: Born in Scotland"
DC2227NI0061,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, Some ability in Ulster-Scots: Born elsewhere"
DC2227NI0062,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, No ability in Ulster-Scots: Total"
DC2227NI0063,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, No ability in Ulster-Scots: Born in Northern Ireland"
DC2227NI0064,Count,PERSONS,"All categories: Religion Brought Up In, Aged 35 to 54, No ability in Ulster-Scots: Born in Republic of Ireland"
