ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC3308NI0001,Count,PERSONS,"All categories: Sex, All usual residents in households, All categories: Health, Disability: Total"
DC3308NI0002,Count,PERSONS,"All categories: Sex, All usual residents in households, All categories: Health, Day-to-day activities limited a lot"
DC3308NI0003,Count,PERSONS,"All categories: Sex, All usual residents in households, All categories: Health, Day-to-day activities limited a little"
DC3308NI0004,Count,PERSONS,"All categories: Sex, All usual residents in households, All categories: Health, Day-to-day activities not limited"
DC3308NI0005,Count,PERSONS,"All categories: Sex, All usual residents in households, Very good health, Disability: Total"
DC3308NI0006,Count,PERSONS,"All categories: Sex, All usual residents in households, Very good health, Day-to-day activities limited a lot"
DC3308NI0007,Count,PERSONS,"All categories: Sex, All usual residents in households, Very good health, Day-to-day activities limited a little"
DC3308NI0008,Count,PERSONS,"All categories: Sex, All usual residents in households, Very good health, Day-to-day activities not limited"
DC3308NI0009,Count,PERSONS,"All categories: Sex, All usual residents in households, Good health, Disability: Total"
DC3308NI0010,Count,PERSONS,"All categories: Sex, All usual residents in households, Good health, Day-to-day activities limited a lot"
DC3308NI0011,Count,PERSONS,"All categories: Sex, All usual residents in households, Good health, Day-to-day activities limited a little"
DC3308NI0012,Count,PERSONS,"All categories: Sex, All usual residents in households, Good health, Day-to-day activities not limited"
DC3308NI0013,Count,PERSONS,"All categories: Sex, All usual residents in households, Fair health, Disability: Total"
DC3308NI0014,Count,PERSONS,"All categories: Sex, All usual residents in households, Fair health, Day-to-day activities limited a lot"
DC3308NI0015,Count,PERSONS,"All categories: Sex, All usual residents in households, Fair health, Day-to-day activities limited a little"
DC3308NI0016,Count,PERSONS,"All categories: Sex, All usual residents in households, Fair health, Day-to-day activities not limited"
DC3308NI0017,Count,PERSONS,"All categories: Sex, All usual residents in households, Bad health, Disability: Total"
DC3308NI0018,Count,PERSONS,"All categories: Sex, All usual residents in households, Bad health, Day-to-day activities limited a lot"
DC3308NI0019,Count,PERSONS,"All categories: Sex, All usual residents in households, Bad health, Day-to-day activities limited a little"
DC3308NI0020,Count,PERSONS,"All categories: Sex, All usual residents in households, Bad health, Day-to-day activities not limited"
DC3308NI0021,Count,PERSONS,"All categories: Sex, All usual residents in households, Very bad health, Disability: Total"
DC3308NI0022,Count,PERSONS,"All categories: Sex, All usual residents in households, Very bad health, Day-to-day activities limited a lot"
DC3308NI0023,Count,PERSONS,"All categories: Sex, All usual residents in households, Very bad health, Day-to-day activities limited a little"
DC3308NI0024,Count,PERSONS,"All categories: Sex, All usual residents in households, Very bad health, Day-to-day activities not limited"
DC3308NI0025,Count,PERSONS,"All categories: Sex, Aged 0 to 15: Total, All categories: Health, Disability: Total"
DC3308NI0026,Count,PERSONS,"All categories: Sex, Aged 0 to 15: Total, All categories: Health, Day-to-day activities limited a lot"
